"","start","end","deviceid","consensus_note","region","district","settlement","settlement_other","idp_settlement","idp_settlement_name","resp_gender","resp_age","guardian_present","breadwinner","household_expenditure","household_expenditure/father","household_expenditure/mother","household_expenditure/adult_male","household_expenditure/adult_female","household_expenditure/male_14_17","household_expenditure/female_14_17","household_expenditure/male_13","household_expenditure/female_13","hh_ids","hh_children","males_0_6m","females_0_6m","males_6m_4y","females_6m_4y","males_5_12","females_5_12","males_13_15","females_13_15","males_16_17","females_16_17","males_18_40","females_18_40","males_41_59","females_41_59","males_60_over","females_60_over","total_hh","children_vaccine_age","children_0_4","school_age_male","school_age_female","school_age_total","total_children","total_hh_confirm","person_with_disabilities","no_difficulty","minor_difficulties","some_difficulties","a_lot","cannot_carry","plw","chronic","yes_no_host","hosting_idp","yes_no_idp","yes_no_returnee","region_idp","district_idp","settlement_idp","settlement_idp_other","returnee_country","returnee_country_other","returnee_area","returnee_area_other","returnee_settlement","returnee_settlement_other","registered_return","refugee","country_origin","left_aoo","arrived_current","difference_arrived_today_days","difference_arrived_left_days","locations_lived","disp_why1","disp_why2","dest_loc_why1","dest_loc_why2","returnee_remain_here","when_continue","region_intended","district_intended","settlement_intended","settlement_intended_other","separated_members","separated_boys","separated_girls","separated_male_assets","separated_female_assets","separated_male_other","separated_female_other","separated_reasons","separated_reasons_other","primary_degree","secondary_degree","vocational_degree","tertiary_degree","enrolled_boys_5_12","enrolled_girls_5_12","enrolled_boys_13_17","enrolled_girls_13_17","boys_enrolled","girls_enrolled","enrolled_total","not_enrolled_total","attend_boys_5_12","attend_girls_5_12","attend_boys_13_17","attend_girls_13_17","boys_attend","girls_attend","attend_total","not_attend_total","attend_previous","time_school","access_school","school_barrier_first","school_barrier_second","school_barrier_third","school_barrier_other","cash_education","cash_education_other","uuid"
"11","2019-06-04T11:24:57+0300","2019-06-04T10:50:09+0300","deviceID00000004","no","awdal","baki","h","vOnrrYvj KENgaBxXeqIWichRdUkAweOIXLSCDLqjeGcktZsHf","no","YhwbXUdcwMhrwkNIEqEskzxOhcVscjB k","male","age81_85","yes","mother","mother adult_male male_14_17 female_14_17 female_13",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"no","yes",20,21,23,22,20,24,19,19,20,20,19,17,22,24,18,20,328,127,86,59,63,122,208,"yes","yes",20,18,26,20,25,"yes","yes","yes","yes","yes","no","awdal","ceel_barde","e","NodtxoJTuGZAfopLQyuZVhsXmIvhllMdMyWAGMyIxwiznhtb","yemen","lnQGfWffmEiRwgnbiDQMGzdkGtRloSle","nairobi","suyuminDvDASQvgELUhVgqTWaNMGTWCW PinaVCeSCJDlmjqdXHasFfISZzroYeyULW","melkadida","lUcoifVDGKjGqUDALItSCTovbpOSpBWXxbJYyt","no","no","eCYSfnuHooXnAUnoibmBkaOOVFoVHnc","2019-06-04T11:08:41+0300","2019-06-04T12:47:13+0300",NA,NA,20,"arrival_ags","pressure_hc","cash","cash","return_refugee","more_six_months","awdal","borama","f","fqKPGMdmYInEr cVPJwbteolltVUrTXAYDMGBlfGwEQPUvlNrsZIsGEDFUPyeGR","yes",18,21,16,18,20,19,"conflict","DCGpBFcjSUZ",20,19,19,21,17,21,22,21,39,42,81,41,20,18,22,19,42,37,79,43,"none","91_120","no","not_functioning","other","poor_infrastrcture","zCEzlGoXQkYaVtyCvEDNsMOGBYjqvGfGEKCNYIxA MDlVhHlqKTQQmQrQl ","dont_want_support","FEDEymCQzneGHtEHIvVugH jfSeHWfGdJTtRQBfbMFcigfXbyOveEATxTdwARmfHIJQafAcyp","bfa607e2-94e2-43414a-a9a4a7-3f4d19b75ec6"
"12","2019-06-04T11:35:35+0300","2019-06-04T10:33:43+0300","deviceID00000002","no","awdal","ceel_barde","l","yNzdvzcdAFsdLUp CxwcojLOrKQonDPqCOdPpxPKa","yes","RzZyKNzKRGOt mLeYIhWUgcFE","female","age41_45","no","male_13","male_14_17",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"yes","yes",16,20,19,17,22,19,20,23,23,20,19,20,20,19,18,18,313,120,72,65,62,127,199,"yes","yes",19,19,21,21,21,"no","yes","no","yes","no","no","awdal","ceel_barde","a","vOdWQ","uganda","ONthDcUSPvVUOhrYkIIOUjGei dTOKXsHWvDACQKUmgPFZnPttZziTGleDQMmmxxIlvarPjMNjwyZOkrKqt","addis_ababa","RYragVjyyggUnVTFFFhsCgEQkh hiUKVcdZacwvcAtGfQ dVuYjgrxibJxqpRZfwNpWabbrgTCvvL","other","OCTzjgNoCrqY","no","yes","OodrnkoLTZIMFHUjySYnTKTrOdWFrhAT","2019-06-04T11:41:58+0300","2019-06-04T12:40:04+0300",NA,NA,21,"none","threats","none","food_dist","elsewhere_somalia","next_month","bakool","ceel_barde","c","kGTAipcqh TaMuhiotfwYKrtExfSQgRmEmrAPNGeHIVoYcdQKcaGMygZxbbXjCRtDDudeZ","yes",20,24,22,22,18,19,"conflict","zhKfy RCZvXFFgoYhlajpyjjPasapFuPphOXdANsLCPyTyZ",17,22,22,20,18,21,17,21,35,42,77,50,15,20,23,21,38,41,79,48,"none","60_90","no","fees","registration","parents","amLHpdjTDhwEmLPfoBtMd","no_reply","xTpVFRjcATHjNhAGcKuEJkOGaOzPYX vGRTNiLeFbrpxySRszrtKmNAtXMsR VuOPzjFOyic","8eb19d65-0f9e-43474b-bdb2b1-41cde2f05b79"
"13","2019-06-04T11:08:40+0300","2019-06-04T10:59:52+0300","deviceID00000006","no","awdal","baki","k","yJnkrkgFRE mXhohIOGDprPAIuDUZKlUvZzZbUvGKeagOYkuosKkcN LleWYLewagGOE","no","kmP IvORJIKoBBjLvsdpDPziQhQKupmkYqOcuGTKsQkPTQmSCqcgBNHVP SdtbXzjKzMhKmEWElmYNIkjFghSWwsP","male","age66_70","no","adult_female","male_14_17",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"no","yes",18,18,21,16,16,17,20,18,18,20,21,22,20,19,18,20,302,108,73,54,55,109,182,"yes","no",19,22,22,19,17,"no","yes","yes","yes","yes","yes","awdal","baki","k","UByotmEJiYBycCnnwXuJOIRCXW ohPLtOWRisa","kenya","Qbd kUKVdgMSbrIaACVRWvCikMmRCyuxyPullMucyNuFNAbNWBQrYyRFwBWAkI CRDyVCPxmwdRXOSFLhVdoUwAGv","dollo_ado","zKbaFPYYPGSnmUWenMdTAuvYabHasD YlgvMXmDZekaBklnVCHyneGvMtIhWw","ifo","tKBVbuNwLtOXqAiKYKBGUXRicvGniJWKunVJtYdPamlNNfUnxxqYXY","yes","yes","WZRJuJotcZPAk","2019-06-04T11:50:39+0300","2019-06-04T12:55:58+0300",NA,NA,22,"conflict_fear","conflict_surrounding","no_conflict","family","elsewhere_somalia","next_month","bakool","borama","e","MOBDNKib hKsJrU","yes",19,19,19,22,24,20,"flood","cSvyLWuDzasOh",17,25,19,21,19,19,21,23,40,42,82,27,24,21,17,18,41,39,80,29,"some","121_180","no","no_interest","curriculum","poor_infrastrcture","qycIceHxAJuVCPsorgdkOyZbccOMfXGxaUlfmzujpufKioHRQUuxDSOsQMLGm","other","WnGGINYFiHuCSOsn","5084a712-a1cb-414647-abada2-c07b91f532a8"
"14","2019-06-04T11:33:41+0300","2019-06-04T12:11:34+0300","deviceID00000008","no","bakool","ceel_barde","g","uUbmqtNzAqGebHHsQrDqgbMwBHKbJYuC","yes"," qRcLQAlsIcSunkJwbTytrmIChMhMxAg","female","age51_55","yes","male_13","father adult_male adult_female male_13 female_13",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"no","yes",22,25,22,20,20,24,21,18,20,19,20,21,22,23,19,17,333,125,89,61,61,122,211,"no","no",18,18,19,18,18,"no","no","yes","no","no","yes","awdal","ceel_barde","f","qZHs Ovztsq vTNziPxtauvJkZs UVkoSKZYTcQNMeuP sCCvltSqZSCQocnJrEP dRP FQYhRCCHGEnDnQaem MmCCVsCBKFqK","yemen","GSNRAmOEsyqkpFJsVZgqkhEQVkjJpByvHjHGdqLwUtReX LGrUQixfTagzRUyGnEiJTFViB","dadaab","lfyjhIkdzZRJXiNZsxPcaWrjhZTtXyBbYANIalYifwZrJKHDlCKfnNhEobweVeWwJakdrwdfEoiMRXtQrTciU","other","t tjVRWqKOBvXyFivhxNNMknHdvaPbx","yes","no","ExrtETUvZjhgnkIyfuLFZGFaqhH LinvEVtdA UfVnVCUpSPdRBumrYQVrySQJzXzasNWMZUBsAkpmuoDZ ","2019-06-04T12:38:52+0300","2019-06-04T11:35:34+0300",NA,NA,22,"lack_health","lack_water","dontknow","cash","elsewhere_country","more_six_months","awdal","rab_dhuure","j","uaHQAEgijvy","yes",19,22,23,23,18,20,"flood","o",23,19,24,17,19,18,19,19,38,37,75,47,20,21,19,18,39,39,78,44,"all","above180","yes","chores","no_interest","fees","fZfIHkvZYgEDGtVwvaJMHhNUiVoOqwSIjiPXK sXOXthXpWyIOkIEzYqaJfQmgztlyppoSeuxvqpVIqVcytcNZNiQz AFiOLWUy","dont_want_support","snph rQA Fvfkfgwrh UypFPR","270c384b-6c3b-4f4d46-9c9596-bc681e704adf"
"15","2019-06-04T10:37:13+0300","2019-06-04T12:45:47+0300","deviceID00000002","no","awdal","ceel_barde","i","yIcXxDWskhNFxbLTdCSoGcKyHuTskHKtXsbLRZVwbpmOmVjaxCAGWjcmlirnhgLqmLMnpjtJMlnfZ","no","QkPvvIkgDcyjAfCIglcKFUWMgqTtpJtgDNypIk","female","age41_45","no","male_14_17","mother male_14_17 male_13 female_13",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"no","no",23,19,19,20,19,20,19,22,21,19,20,22,22,20,19,21,325,119,81,59,61,120,201,"no","yes",20,20,18,20,21,"yes","yes","no","yes","no","no","awdal","rab_dhuure","d","FaL","eritrea","tMABwGJPQtodIgXGxHstDZGSLhgAv U nJKGaNSvsqiqZYwbMlr eIxdoiPrWSArTYi NCARrJsFBjigKtezSI","kakuma","SQmRTXjI pWwp HVLjDE","kebribeyah","lQuKOHvQZrLSGcSNptZVnEjceLKhOsmErOYLGUeMbyTSPsGMiPqflLiTWNjSSuujLpcpwkC","yes","yes","FuzUgGts","2019-06-04T11:00:25+0300","2019-06-04T11:02:03+0300",NA,NA,17,"pressure_authorities","pressure_hc","dontknow","family","elsewhere_country","next_six_months","bakool","rab_dhuure","l","F CycdXcDAynKaBnkzwquOCmOcoxDexygaJqewdiIOgmE","yes",21,18,23,21,19,16,"conflict","KSIZfEibufbtOS OxrZyZJptLInBkwiyRoYXgGPZeaqmsz kCtz",16,15,23,23,16,17,21,18,37,35,72,48,19,21,22,19,41,40,81,39,"none","16_30","yes","no_school","not_safe","poor_infrastrcture","PHqEYkAgymnbYrZvdoxMaGzxgSXSJttIGfExAZcCazqXgyVSFqVREfIDMLuFnscJEb sHaFDfXbjxNRGOlsEjaRqyHDz","other","CiOksjahMPhnhnZMLSWFDoeKBwjDNuT","f938d6ab-38be-414d40-b0b6ba-4c1a9e563fb2"
"16","2019-06-04T13:04:13+0300","2019-06-04T10:56:27+0300","deviceID00000010","yes","bakool","baki","l","dQL","yes","GffFrtsezKGkoxxgKCJwMtsjbJ y igHQWzEhGlRQmMTNARoUAuhGxOgYGZwzYtfZLCbkekHFk spESOSbZza","female","age76_80","yes","adult_male","male_14_17 female_13",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"yes","yes",19,22,19,22,20,19,21,19,21,22,20,18,19,20,18,21,320,120,82,62,60,122,204,"yes","no",18,22,22,20,20,"yes","yes","yes","no","yes","no","bakool","borama","h","PlrBrAntqKwsoTUKQKkkTpTvsdBbIdbRbUc","yemen","jDUBduUPTJymqiynDcRfcGMHpcwUiBftNTUcCDOCnRILyVKwAuiQFkKyg","other"," XxAbthlqiSzQntMCwMokTPzTvFVJaHHOuHSVtgRDYNLQcp tAJgmcDtvAskvZOlMyDRDmCfBkIhcYJfPafxvgSfWnrKd","kambioos","joCPRvtMBAji SGpxYFUeKsiYxAWFqNCEIt","yes","yes","THMXpNhRlhHDJvfqPNNPDaBOhiPcmTVUrcnfkWnjjKLIrkEtXDrPmTAySgZBtIaB DmEpfIfdfdORGQiTeOAem","2019-06-04T12:31:53+0300","2019-06-04T11:17:23+0300",NA,NA,20,"lack_job","conflict_surrounding","none","water","return_refugee","next_week","awdal","borama","c","yFJLpwyJkoJsaAGHcHW bvDV ZYWtoxdHFCNYtOCN","yes",19,18,21,16,16,19,"drought","kQFtXSNRgQsSNdgEIsfFuqGjvKlCuTCGEmkuRAaJwTjjcroGLEBgKvTV BrnwxJ UuKHfxkdtMt",21,22,22,21,23,23,22,21,45,44,89,33,22,18,20,19,42,37,79,43,"none","121_180","no","no_school","chores","parents","ypDAiz kvuhJkXwYIMdWKgWhW","cash","cWbXnRJedwYJcs","018265c9-74d0-414746-949d91-7cb3490256da"
"17","2019-06-04T11:56:08+0300","2019-06-04T10:53:17+0300","deviceID00000005","yes","awdal","baki","l","GNANxQPmXFIxZeQiKLdBBMenap","no","wJQoZxkROnOxTvgcvfYwlrpPMafzTVuExCTsYWiDIuSrnsGkpgItnnPGYvilPLuiEbJuw","female","age81_85","no","male_13","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no","no",19,20,23,25,20,23,19,21,20,20,20,17,20,20,21,20,328,131,87,59,64,123,210,"no","yes",18,20,23,21,20,"no","no","no","no","yes","yes","awdal","borama","l","SvrFbjsmgUtKIAteDVBtsGUVvjibFlIYPzlWAEqc vNnQwZskFSCHlnaXYPWlVCJkokzsPxsQrtnvcxToLku","ethiopia","yYaSguUWHAytOsFsnLyraPrrAFKguqHUcivSSDvPaDbuoqGIvnxuPRdyGogT","other","RMmqzOoJrENyqJFWdFwCVHekQmfVP WKIdqJvAuBIQBZyPqBzsYHpgvBVJBPgKYPYjzWvXmzRoHLgCztttOSIqnWKvniLFDFh","melkadida","mTAghXAYJGfMErHVU","yes","no","K SJRozKufJhgKTMqJPENITTbjCBtsWHaRopWLG","2019-06-04T12:32:48+0300","2019-06-04T11:18:15+0300",NA,NA,20,"flooding","arrival_ags","none","no_conflict","elsewhere_city","next_week","awdal","rab_dhuure","d","DgDOBMtaxOZGExqTIcpcgvHmFXDjCqoycnWXrqpcnkVNGkpZfVRcTqjB","yes",17,21,23,21,22,22,"drought","dCsumkiimXZYCWevZrOX",21,19,19,19,23,23,18,22,41,45,86,37,20,17,19,19,39,36,75,48,"all","60_90","no","registration","lack_teachers","not_functioning","EPSpTwDEuXUCYkmrtRXcsKfdKLZawkCFBXfwKSaYaaclWeU","cash","EVPkVrHcygBObbWymRxgosExGOQAlGklxlPeeYepbjVzNDfZ","1fd49805-3e51-434a42-a9aaa6-b967a120f48e"
"18","2019-06-04T10:42:13+0300","2019-06-04T11:15:02+0300","deviceID00000000","yes","awdal","ceel_barde","l","dzzbIQdxbNQdRloRistKlHQlBucVFXTIgEKqZXwMGBsRgJPkzcCyQiCMGHDFP nhyMiIRYzO","no","mfixrYLJVxGWDWgIGGapigpCsljBVAXYBTKzDKRywyEAvRsykcuVTRLqLfjKhgVdtFwJXvm ","male","age31_35","yes","male_14_17","mother adult_male adult_female male_14_17 male_13 female_13",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"no","no",18,17,22,17,21,21,17,21,19,23,19,19,17,21,19,24,315,119,74,57,65,122,196,"yes","no",16,20,21,19,21,"yes","no","yes","yes","no","yes","bakool","rab_dhuure","f","YHPRnOq exvJOEvHULAtaBYsyOjuJTZFObOj","egypt","pADmJsxjYsvhFYGUVBdQpwklUZPhCQKVshSJsbnmEzNkZDSArMpCthWvkSvHseXHREmwmfdoisbtqQHCznmdNiWjIiwp","dadaab","sUzPBXRlwNCnZqNsbwxNxNXpLd ynIQnSdJGHlrZXVIvNJFs tzIFPsuNwFVOlsQe VLfXAZPeCMjyUkctBrhjfUSJcxhKXWSajq","melkadida","MuqYYUoWVNSjHnVfQSGWGPNSkWikFnyvswrdXqAPXPKgrkDZVXuuTRMMjpgVCiGN FUwVXKcKYqkAQeMzwmFDb","yes","no","U EIqlqXMkzQdRKvYlbHbyyIDZKHx afwSyhAzSqBrHdlaQRxYDUopTCamtDyuJquyPJMAi","2019-06-04T11:15:25+0300","2019-06-04T11:09:32+0300",NA,NA,20,"pressure_authorities","conflict_fear","dontknow","food_dist","dontknow","next_month","awdal","baki","b","yGGGtInwJnUbRXMmsuHZZZRrWrGOEymzbzbLCoACDuZlwuQbsUIuzxifwmlvctHyLHNtmFC tRcaXEvxZsRdB","yes",18,18,19,19,22,21,"drought","fUKY XQHYFnPXOOxMPhfdAN",19,18,21,19,19,24,19,24,38,48,86,36,16,18,20,16,36,34,70,52,"some","121_180","yes","no_interest","wash","overcrowded","bhWma","dnk","DUAeiMdHCmb","0c27fe3d-d3e8-454441-83888c-f09d4e57c68a"
"19","2019-06-04T13:03:29+0300","2019-06-04T12:05:34+0300","deviceID00000010","yes","awdal","baki","i","fxDXzMCBxpOWEpLGfadzxqVXQiRM","no","rCnuoLklsujXhACkK PxXThwlRGlyGOWrxVQUpYekUNwaZEvKrpWpKByKEkAgHOyOSWWhzllpHMjJnKxYecvBCRsvODa","male","age76_80","yes","male_14_17","mother adult_male adult_female male_14_17 female_13",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"no","yes",23,21,15,21,19,20,20,19,20,20,20,23,18,18,22,20,319,114,80,59,59,118,198,"no","no",17,20,20,19,19,"no","yes","no","no","no","yes","bakool","rab_dhuure","g","gdiWexZntwwnoIjcEqSKhjG","eritrea","kjquJiYuxGxEBTyoZEFWjWsZPwq","kakuma","lGyWKawuLnFWDzJFiaeOYvkFMYNFIAhh","dagahaley","zwYWypwXSBFlMS","no","yes","EbbxdgJemtpEjsTOTEmyxyAKAhWPKXdJ","2019-06-04T12:10:08+0300","2019-06-04T13:06:35+0300",NA,NA,21,"lack_job","lack_job","work_income","cash","elsewhere_city","next_month","awdal","borama","g","UzRPZhNlDSZWpKsMJFPxgdCyqltgzTfDbpnqzhNIMIdlS cU yQsDLnjULAiYDigwEhXWWJFGFbvltBWMwlaviDGHQDMGeAeVXW","yes",24,14,16,19,16,23,"conflict","LfexLafYbfBaXgrQDhHEmXe DZsXYmXoJakWGPJluOFRBkRzVMav",20,17,19,22,25,20,19,17,44,37,81,37,19,18,20,18,39,36,75,43,"all","31_60","no","no_interest","chores","no_interest","tnhTqQmgWxbDYcuNmZgjjRqPUHhWCbZZMzyqOasrgKXubzmNaQpBLrUxZHoPGwFzJiSCsGYrvmBhdCD oeT","dnk","MYmiTQpuYnJJcRfjOKPQBbtSutkOZKYhitpLcEystMfqpkyDMvnGzHoDuotkuHKMgBcFTqxKrKoNBujJkrVeCtNrAPXruSwtO","13a6e7d9-fd0b-4c434d-90929c-6aed38795cf2"
"20","2019-06-04T11:10:17+0300","2019-06-04T12:22:15+0300","deviceID00000001","yes","awdal","ceel_barde","c","wLMUAikWLsdcyJaRRSLvQQGD","no","bWXsQVwebE qSHtwlJbjPSRWxLBPDNisKVrqGTUC","female","age91_95","no","female_13","mother female_14_17",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"yes","no",18,25,22,18,19,22,20,20,20,22,18,20,21,17,20,20,322,121,83,59,64,123,206,"no","yes",18,19,21,19,17,"no","no","yes","no","no","no","awdal","rab_dhuure","c"," ozxV","other","AR acyNDhPOXYFdYacVFyyLk","dadaab","OcoutZUTEcpBnlxawfKiQrK mRvJCoPBSePrLNC AkYIqUxTIf nrDJgYKuh","ifo","hClJyVydGkILifJHhqvHUUEmTfQgDEysVjXEGdupMMlVxDfKTUGampmkQBTzkWhZWBBrpybseBHue","yes","no","MwbiblPjlF wdtPZveaSttettyKKqwcZt GBbScoBnYLvHJGIxrbABcgOblAzFgBgwfqpHPO rxu","2019-06-04T11:51:36+0300","2019-06-04T11:46:57+0300",NA,NA,21,"lack_food","conflict_surrounding","food_dist","shelter","elsewhere_somalia","next_month","bakool","ceel_barde","b","bsKFGXmeoHnwuurHxVWbTkwGrcRemRjPpWiSLbC","yes",23,20,22,17,17,22,"other","ZWBLtdjCMICCsEVrcZuiAEQK OWGvcMhxGuFYcdnhjNAuDigDghTzoXLYbFxPoCvJxtTdPZM tbxemfCKbDoWjAzkpGGxQZ",20,19,18,19,18,21,19,22,37,43,80,43,21,24,19,17,40,41,81,42,"some","31_60","yes","other","parents","no_school","mYgCgEMrCkLsAXoVjBhEcNcEM aIvVfErvGv","direct"," pVUdGvgvZwIPBwTdtMu","9ca7b456-a3e8-434241-9e999f-7fe204c13965"
"21","2019-06-04T13:05:51+0300","2019-06-04T13:09:09+0300","deviceID00000009","no","awdal","ceel_barde","i","PyhAjxkTBaPbIfRArTdBbTagotqzPmfcCPWYrfSoevboEbpgYYM","yes","yqgJPQRuczTWPeoqA mGThHaYUyqYvVzmcMwElrVPuovRgZfEXxvAjCgLuCsFSQYZkjPQKrDwpcbpZ","male","age66_70","no","male_14_17","adult_male female_14_17",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"no","yes",21,21,18,19,16,19,21,21,20,21,22,22,19,18,19,23,320,114,79,57,61,118,197,"yes","no",23,16,19,22,24,"no","no","no","yes","yes","no","bakool","rab_dhuure","e","nORiREVMtEIl YiAAKRVJPxGmupJfZ","egypt","bogBnnflQpCcQuUwvpUaWrb cInIoFir","kakuma","pyw","buramino","CAkrNGKgHZIKTPhYOkYXBSvrhCJYudTFYvqfbsJoiaOxyoxyyvrQpPetYQNvbUdTSKgFwSMUa","yes","yes","sntrLmGIEVkDsPU qxXqHqEqrrgBG hAdhyYHWUFIbWPYhwgLkAnQiWz cpddq aoTOoZWPscUrLzVlvqmRwaJNf","2019-06-04T12:03:36+0300","2019-06-04T13:08:16+0300",NA,NA,21,"threats","lack_water","health_ser","health_ser","elsewhere_country","next_month","awdal","rab_dhuure","a","VzRpYHPnvqbKAYGCvOfckqAfipgswAOvVJJIgoHMUgeMqKys cFMghBeoexINxbeqvrywInrNyJjkPGh","no",19,22,18,22,20,22,"other","vpj",19,20,22,20,17,18,24,19,41,37,78,40,19,20,20,18,39,38,77,41,"some","16_30","yes","parents","no_school","cannot_go","vAJLHQlnUZzIoXbcDKMPhijPKeRBIkxizIFzPz kJaiE","dont_want_support","XxtYZMeTxoemokGbVQWtwJYoQZFeQEbt M","e2197b34-ace7-4e4145-808c86-ac426fb3d789"
"22","2019-06-04T12:32:48+0300","2019-06-04T10:58:03+0300","deviceID00000010","no","awdal","ceel_barde","g","dBIKwgTYsgbBTW","yes","tcIzIPHsohiIxhr fFiThKncwfthPKXdbQH","female","age96_100","yes","male_14_17","father mother adult_male male_13 female_13",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"yes","no",20,21,21,17,19,19,17,22,19,21,20,16,22,20,16,22,312,115,79,55,62,117,196,"no","yes",24,25,20,24,22,"no","no","yes","no","yes","no","awdal","baki","i","cEsQDATljKnF","kenya","ETdTHGnABxxyIGEQZWZhhlO","jijiga","ugnBWXz vhXCyelRwzQGUnjtcweakWkWBzjqTiucLSZtdOCidACgXJZdxneevqfpts","melkadida","eQIMcbFcR YQqhnnvUJGCSjwzLpVAcEtgmPAvOrQbSAcSnbsiOtHEWseNxlMIyKtZiGOcdhhw","no","yes","kNCUUgyAryB","2019-06-04T11:55:28+0300","2019-06-04T12:55:50+0300",NA,NA,22,"conflict_surrounding","lack_health","work_income","local_food","yes","next_three_months","awdal","borama","k","rgFywvUelRYMEfhwFHCcogrJidGhzJKiTTwz pzfrsUWGoVahPyJvImBo IbP","yes",22,22,17,18,19,20,"drought","yOEc",17,18,20,23,24,20,21,20,45,40,85,32,21,20,21,21,42,41,83,34,"all","16_30","no","lack_teachers","overcrowded","not_functioning","eFDFdLCLwGqArmVBONIAjelEsbgJazvgTrxjRmzg","dnk","ptkHWHRTUSrkduUFUBnUmvXKrJlDtXiFXFTKTaHAbgCLmwxIWfAuNERcDpqknodgSzDSbFTcIRNnh","ef5c768d-1c04-434549-969891-6597d43ba12f"
"23","2019-06-04T10:33:26+0300","2019-06-04T12:26:11+0300","deviceID00000009","yes","awdal","rab_dhuure","g","OBvHBZGH","no","lksgHRZgYWFVDROpJdDBAPtgbzYTMTRoykRROMkOtCwtBbpTQNy","male","age18_25","no","adult_female","mother adult_female male_14_17",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"no","yes",18,17,21,19,27,24,19,22,19,20,23,25,18,20,20,21,333,132,75,65,66,131,206,"yes","yes",23,21,16,16,19,"yes","yes","no","yes","yes","yes","bakool","rab_dhuure","f","tXnkzWHvnTNdSFEGfZLgxzXcMJhHKNLprFAOOKUeHrmTSrTu WCYlxO","egypt","YgBTaxyJozKrTsGprS AlDvGTrmhIEg","dadaab","sqbxUv","kebribeyah","KENjcMNmMEq eotwlcRkWr","yes","no","iIyPMHCnXAEFHMZndROCrtAVETQihsThVMNxqCleiEcjTPzrVdruyQDFsIxsJAnOzdO","2019-06-04T11:06:34+0300","2019-06-04T13:06:48+0300",NA,NA,18,"conflict_community","conflict_fear","dontknow","water","elsewhere_city","more_six_months","awdal","rab_dhuure","k","OFUBdulFyGxlGxAtygmFscFEVNwDmRZkmHDOOZJSF","yes",18,20,21,17,19,22,"other","HQnjkutVdeGQBjPKUwTGeUqockIDQHKRRWyLWMXBtcBtKCTBkUOazjWoFgru quOPdQVVr Zlnhdpxjd",18,22,21,23,20,19,18,21,38,40,78,53,20,24,19,19,39,43,82,49,"some","above180","yes","no_interest","poor_infrastrcture","fees","ufWAiMrJCwDLmTxNWvW","dnk","cwUeiAMQxWyEUULHWQczCtkzuMwVbb ","c04ad97f-4b58-4a4146-848782-35ab0e87149f"
