,id_sampl,Survey,strata_id,OBJECTID_12,OBJECTID,ID,Dataset,Settlement,PopGroup,Latitude,Longitude,TotalPop,TotalHH,ADM3_EN,ADM3_PCODE,INEC_code,eHealth_co,ADM3_REF,ADM3ALT1EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,psu_id,pop_numbers,SumDist,proba,survey_buffer
836,id_753,5,Biu,753,646,14290,VTS_Dataset_Extract_25052019,Shikwi,Non-Displaced,10.72375,12.19702,185,28,Zarawuyaku,NG008005011,NGA008005511,10511,Zarawuyaku,Zarawuyaku,Biu,NG008005,Borno,NG008,Nigeria,NG,Shikwi,28,40893,0.000684714,5
837,id_7541,5,Jada,7541,8255,15438,VTS_Dataset_Extract_25052019,Sandaguni M,Non-Displaced,8.55696,12.03253,628,118,Danaba,NG002008001,NGA002008801,ADSJAD01,Danaba,Danaba,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Sandaguni M,118,27836,0.004239115,5
838,id_7543,5,Jada,7543,8265,17246,VTS_Dataset_Extract_25052019,Saman A,Non-Displaced,8.48404121,12.03215313,945,178,Danaba,NG002008001,NGA002008801,ADSJAD01,Danaba,Danaba,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Saman A,178,27836,0.006394597,5
839,id_755,5,Biu,755,649,14293,VTS_Dataset_Extract_25052019,Gwaram,Non-Displaced,10.66293,12.13998,187,29,Zarawuyaku,NG008005011,NGA008005511,10511,Zarawuyaku,Zarawuyaku,Biu,NG008005,Borno,NG008,Nigeria,NG,Gwaram,29,40893,0.000709168,5
840,id_7577,5,Jada,7577,8251,15434,VTS_Dataset_Extract_25052019,Kashinyawo,Non-Displaced,8.66602421,12.13381958,599,113,Jada 1,NG002008002,NGA002008802,ADSJAD02,Jada 1,Jada I,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Kashinyawo,113,27836,0.004059491,5
841,id_7578,25,Jada,7578,8275,17256,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,8.75674621,12.1503241,15742,2965,Jada 1,NG002008002,NGA002008802,ADSJAD02,Jada 1,Jada I,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Garin Liman,2965,27836,0.106516741,25
842,id_7633,5,Jada,7633,7968,10601,VTS_Dataset_Extract_25052019,HA_38,Non-Displaced,8.76722518,12.23327801,122,23,Jada 2,NG002008003,NGA002008803,ADSJAD03,Jada 2,Jada II,Jada,NG002008,Adamawa,NG002,Nigeria,NG,HA_38,23,27836,0.000826268,5
843,id_7662,5,Jada,7662,8246,15429,VTS_Dataset_Extract_25052019,Wuro Yahaya,Non-Displaced,8.8056497,12.21797328,559,105,Jada 2,NG002008003,NGA002008803,ADSJAD03,Jada 2,Jada II,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Wuro Yahaya,105,27836,0.003772094,5
844,id_7664,5,Jada,7664,8274,17255,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,8.75694498,12.15975697,11080,2087,Jada 2,NG002008003,NGA002008803,ADSJAD03,Jada 2,Jada II,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Garin Liman,2087,27836,0.074974853,5
845,id_771,10,Biu,771,751,17707,VTS_Dataset_Extract_25052019,Mbulamel,Non-Displaced,10.62860536,12.18957583,10761,1651,Zarawuyaku,NG008005011,NGA008005511,10511,Zarawuyaku,Zarawuyaku,Biu,NG008005,Borno,NG008,Nigeria,NG,Mbulamel,1651,40893,0.040373658,10
847,id_7763,5,Jada,7763,8193,15376,VTS_Dataset_Extract_25052019,HA_6,Non-Displaced,8.60517361,12.33274306,279,53,Leko,NG002008006,NGA002008806,ADSJAD06,Leko,Leko,Jada,NG002008,Adamawa,NG002,Nigeria,NG,HA_6,53,27836,0.001904009,5
848,id_7764,5,Jada,7764,8199,15382,VTS_Dataset_Extract_25052019,HA_88,Non-Displaced,8.71372629,12.34032361,285,54,Leko,NG002008006,NGA002008806,ADSJAD06,Leko,Leko,Jada,NG002008,Adamawa,NG002,Nigeria,NG,HA_88,54,27836,0.001939934,5
849,id_7767,5,Jada,7767,8239,15422,VTS_Dataset_Extract_25052019,Mari,Non-Displaced,8.65066185,12.2892722,440,83,Leko,NG002008006,NGA002008806,ADSJAD06,Leko,Leko,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Mari,83,27836,0.00298175,5
850,id_7768,5,Jada,7768,8247,15430,VTS_Dataset_Extract_25052019,Banche Leko,Non-Displaced,8.64161,12.27992,561,106,Leko,NG002008006,NGA002008806,ADSJAD06,Leko,Leko,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Banche Leko,106,27836,0.003808018,5
851,id_7769,5,Jada,7769,8269,17250,VTS_Dataset_Extract_25052019,Nalomi Warikub,Non-Displaced,8.63830216,12.32115789,1880,354,Leko,NG002008006,NGA002008806,ADSJAD06,Leko,Leko,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Nalomi Warikub,354,27836,0.012717344,5
852,id_785,5,Bursari,785,1057,12154,VTS_Dataset_Extract_25052019,Goniri Kura,Non-Displaced,12.74128399,11.54393494,246,31,Bayamari,NG036002001,NGA036002201,70209,Bayamari,Bayamari,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Goniri Kura,31,16315,0.001900092,5
853,id_795,15,Bursari,795,1152,16952,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,12.76660932,11.50729241,9432,1174,Bayamari,NG036002001,NGA036002201,70209,Bayamari,Bayamari,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Garin Liman,1174,16315,0.071958321,15
854,id_8011,5,Jada,8011,8249,15432,VTS_Dataset_Extract_25052019,Sabon Gari,Non-Displaced,8.81943607,12.13075161,574,108,Mayo Kalaye,NG002008008,NGA002008808,ADSJAD08,Mayo Kalaye,Mayokalaye,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Sabon Gari,108,27836,0.003879868,5
855,id_8079,5,Jada,8079,7954,10587,VTS_Dataset_Extract_25052019,Mangla Nana,Non-Displaced,8.6716032,11.99410915,116,22,Mbullo,NG002008009,NGA002008809,ADSJAD09,Mbullo,Mbulo,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Mangla Nana,22,27836,0.000790343,5
856,id_8112,5,Jada,8112,8171,13096,VTS_Dataset_Extract_25052019,Manglatafare,Non-Displaced,8.66035938,12.01648903,235,44,Mbullo,NG002008009,NGA002008809,ADSJAD09,Mbullo,Mbulo,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Manglatafare,44,27836,0.001580687,5
857,id_8127,5,Jada,8127,8268,17249,VTS_Dataset_Extract_25052019,Timwubi,Non-Displaced,8.643366,12.070425,1756,331,Mbullo,NG002008009,NGA002008809,ADSJAD09,Mbullo,Mbulo,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Timwubi,331,27836,0.011891076,5
858,id_8216,5,Jada,8216,8266,17247,VTS_Dataset_Extract_25052019,Jarandi Gada,Non-Displaced,8.69680611,12.23852256,1038,195,Nyibago,NG002008010,NGA002008810,ADSJAD10,Nyibago,Nyibango,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Jarandi Gada,195,27836,0.007005317,5
859,id_8218,5,Jada,8218,8272,17253,VTS_Dataset_Extract_25052019,Juweri,Non-Displaced,8.61599541,12.14178085,2663,501,Nyibago,NG002008010,NGA002008810,ADSJAD10,Nyibago,Nyibango,Jada,NG002008,Adamawa,NG002,Nigeria,NG,Juweri,501,27836,0.017998276,5
860,id_8243,5,Jada,8243,7795,8004,VTS_Dataset_Extract_25052019,HA_55,Non-Displaced,8.69372007,12.31452706,77,15,Yeli,NG002008011,NGA002008811,ADSJAD11,Yeli,Yelli,Jada,NG002008,Adamawa,NG002,Nigeria,NG,HA_55,15,27836,0.000538871,5
861,id_827,5,Bursari,827,981,9505,VTS_Dataset_Extract_25052019,HA_87,Non-Displaced,12.551429,11.47407816,119,15,Danani,NG036002002,NGA036002202,70201,Danani,Danani,Bursari,NG036002,Yobe,NG036,Nigeria,NG,HA_87,15,16315,0.000919399,5
862,id_831,5,Bursari,831,1006,12103,VTS_Dataset_Extract_25052019,HA_4,Non-Displaced,12.51705826,11.63900186,164,20,Danani,NG036002002,NGA036002202,70201,Danani,Danani,Bursari,NG036002,Yobe,NG036,Nigeria,NG,HA_4,20,16315,0.001225866,5
863,id_8310,5,Jakusko,8310,8562,13144,VTS_Dataset_Extract_25052019,Lamido Malan,Non-Displaced,12.28650438,10.87090607,225,25,Buduwa,NG036009001,NGA036009901,70901,Buduwa,Buduwa / Saminaka,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Lamido Malan,25,19144,0.001305892,5
864,id_8319,5,Jakusko,8319,8639,17267,VTS_Dataset_Extract_25052019,Gurbana,Non-Displaced,12.12178211,10.82596135,1503,170,Buduwa,NG036009001,NGA036009901,70901,Buduwa,Buduwa / Saminaka,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Gurbana,170,19144,0.008880067,5
865,id_8321,5,Jakusko,8321,8650,17278,VTS_Dataset_Extract_25052019,Lamido Umaru,Non-Displaced,12.13512123,10.83342832,1910,216,Buduwa,NG036009001,NGA036009901,70901,Buduwa,Buduwa / Saminaka,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Lamido Umaru,216,19144,0.011282908,5
866,id_8322,15,Jakusko,8322,8669,17297,VTS_Dataset_Extract_25052019,Buduwa,Non-Displaced,12.20121397,10.87844501,10298,1165,Buduwa,NG036009001,NGA036009901,70901,Buduwa,Buduwa / Saminaka,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Buduwa,1165,19144,0.060854576,15
867,id_8346,5,Jakusko,8346,8541,13123,VTS_Dataset_Extract_25052019,HA_46,Non-Displaced,12.58103078,10.73597172,175,20,Dumbari,NG036009002,NGA036009902,70902,Dumbari,Dumbari,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,HA_46,20,19144,0.001044714,5
868,id_8361,5,Jakusko,8361,8648,17276,VTS_Dataset_Extract_25052019,Gumlawa,Non-Displaced,12.53177048,10.8487159,1896,214,Dumbari,NG036009002,NGA036009902,70902,Dumbari,Dumbari,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Gumlawa,214,19144,0.011178437,5
869,id_8362,5,Jakusko,8362,8649,17277,VTS_Dataset_Extract_25052019,Garin Baduku,Non-Displaced,12.42381112,10.80611464,1907,216,Dumbari,NG036009002,NGA036009902,70902,Dumbari,Dumbari,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Garin Baduku,216,19144,0.011282908,5
870,id_8385,5,Jakusko,8385,8518,10736,VTS_Dataset_Extract_25052019,Jauro Auta,Non-Displaced,12.46570847,10.89780063,137,15,Gidgid Bayam,NG036009003,NGA036009903,70903,Gidgid Bayam,Gidgid / Bayam,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Jauro Auta,15,19144,0.000783535,5
871,id_839,5,Bursari,839,1040,12137,VTS_Dataset_Extract_25052019,Shelshi C,Non-Displaced,12.56721,11.69396,214,27,Danani,NG036002002,NGA036002202,70201,Danani,Danani,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Shelshi C,27,16315,0.001654919,5
872,id_8395,5,Jakusko,8395,8653,17281,VTS_Dataset_Extract_25052019,Yauru,Non-Displaced,12.54122699,11.00841971,2128,241,Gidgid Bayam,NG036009003,NGA036009903,70903,Gidgid Bayam,Gidgid / Bayam,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Yauru,241,19144,0.012588801,5
873,id_8396,5,Jakusko,8396,8661,17289,VTS_Dataset_Extract_25052019,Garin Tudu,Non-Displaced,12.43140488,10.83800216,3256,368,Gidgid Bayam,NG036009003,NGA036009903,70903,Gidgid Bayam,Gidgid / Bayam,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Garin Tudu,368,19144,0.019222733,5
874,id_8397,10,Jakusko,8397,8668,17296,VTS_Dataset_Extract_25052019,Garbatiti,Non-Displaced,12.56438167,10.92671667,8810,996,Gidgid Bayam,NG036009003,NGA036009903,70903,Gidgid Bayam,Gidgid / Bayam,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Garbatiti,996,19144,0.052026745,10
875,id_8421,5,Jakusko,8421,8664,17292,VTS_Dataset_Extract_25052019,Gwayo,Non-Displaced,12.53253973,10.68074429,4066,460,Gorgoram,NG036009004,NGA036009904,70904,Gorgoram,Gorgoram,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Gwayo,460,19144,0.024028416,5
876,id_8441,5,Jakusko,8441,8426,5448,VTS_Dataset_Extract_25052019,HA_3,Non-Displaced,12.33938481,11.15302463,60,7,Jaba,NG036009005,NGA036009905,70905,Jaba,Jaba,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,HA_3,7,19144,0.00036565,5
877,id_8458,5,Jakusko,8458,8667,17295,VTS_Dataset_Extract_25052019,Jaba,Non-Displaced,12.38281082,11.20883507,6303,713,Jaba,NG036009005,NGA036009905,70905,Jaba,Jaba,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Jaba,713,19144,0.037244045,5
878,id_8479,10,Jakusko,8479,8670,17298,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,12.37106563,10.77376557,10927,1236,Jakusko,NG036009006,NGA036009906,70910,Jakusko,Jakusko,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Garin Liman,1236,19144,0.06456331,10
879,id_8512,5,Jakusko,8512,8618,15488,VTS_Dataset_Extract_25052019,Malam Kaki,Non-Displaced,12.64730801,10.8507198,437,49,Jawur Katamma,NG036009007,NGA036009907,70906,Jawur Katamma,Jawur/Katamma,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Malam Kaki,49,19144,0.002559549,5
880,id_8519,5,Jakusko,8519,8660,17288,VTS_Dataset_Extract_25052019,Tajuwa,Non-Displaced,12.798895,11.02538167,3075,348,Jawur Katamma,NG036009007,NGA036009907,70906,Jawur Katamma,Jawur/Katamma,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Tajuwa,348,19144,0.018178019,5
881,id_8621,5,Jakusko,8621,8663,17291,VTS_Dataset_Extract_25052019,Lafiyan Gomna,Non-Displaced,12.14893302,10.96178413,3843,435,Lafiya Loi Loi,NG036009008,NGA036009908,70907,Lafiya Loi Loi,Lafiya Loi-Loi,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Lafiyan Gomna,435,19144,0.022722524,5
882,id_8667,15,Jakusko,8667,8666,17294,VTS_Dataset_Extract_25052019,Muguram,Non-Displaced,12.26926007,11.10628495,6004,679,Muguram,NG036009009,NGA036009909,70908,Muguram,Muguram,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Muguram,679,19144,0.035468032,15
883,id_8681,5,Jakusko,8681,8637,17265,VTS_Dataset_Extract_25052019,Iyim,Non-Displaced,12.71161399,10.71596702,1463,165,Zabudum Dachia,NG036009010,NGA036009910,70909,Zabudum Dachia,Zabudum / Dachia,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Iyim,165,19144,0.008618888,5
884,id_8683,5,Jakusko,8683,8656,17284,VTS_Dataset_Extract_25052019,Amshi,Non-Displaced,12.69644629,10.83357435,2404,272,Zabudum Dachia,NG036009010,NGA036009910,70909,Zabudum Dachia,Zabudum / Dachia,Jakusko,NG036009,Yobe,NG036,Nigeria,NG,Amshi,272,19144,0.014208107,5
885,id_8689,15,Jere,8689,8705,17798,VTS_Dataset_Extract_25052019,Fatimakurti,Non-Displaced,11.81504,13.09406,17935,2854,Dala,NG008013003,NGA008013303,11312,Dala,Dala Lawanti,Jere,NG008013,Borno,NG008,Nigeria,NG,Fatimakurti,2854,97778,0.02918857,15
886,id_8697,10,Jere,8697,8728,18675,IOM_DTM_Site_XXVI,FARM CENTRE,IDP,11.86184,13.21455,18760,3621,Dusuma,NG008013004,NGA008013304,11307,Dusuma,Dusuman,Jere,NG008013,Borno,NG008,Nigeria,NG,FARM CENTRE,3621,97778,0.03703287,10
887,id_8703,5,Jere,8703,8709,17802,VTS_Dataset_Extract_25052019,Galtimari,Non-Displaced,11.79008484,13.14630798,36293,5776,Galtimari,NG008013002,NGA008013302,11306,Galtimari,Bale Galtimari,Jere,NG008013,Borno,NG008,Nigeria,NG,Galtimari,5776,97778,0.059072593,5
888,id_8714,5,Jere,8714,8725,18672,IOM_DTM_Site_XXVI,DARUL QURAN,IDP,11.78289,13.13282,118,25,Galtimari,NG008013002,NGA008013302,11306,Galtimari,Bale Galtimari,Jere,NG008013,Borno,NG008,Nigeria,NG,DARUL QURAN,25,97778,0.000255681,5
889,id_8718,5,Jere,8718,8766,19868,IOM_DTM_Location_XXVI,JIDDUMARI,IDP,11.78242,13.13705,3019,537,Galtimari,NG008013002,NGA008013302,11306,Galtimari,Bale Galtimari,Jere,NG008013,Borno,NG008,Nigeria,NG,JIDDUMARI,537,97778,0.005492033,5
890,id_8723,5,Jere,8723,8704,17797,VTS_Dataset_Extract_25052019,Bulama Jidda Ndollori,Non-Displaced,11.82099741,13.08478338,13096,2084,Gomari,NG008013005,NGA008013305,11303,Gomari,Gomari,Jere,NG008013,Borno,NG008,Nigeria,NG,Bulama Jidda Ndollori,2084,97778,0.021313588,5
891,id_8724,5,Jere,8724,8711,17804,VTS_Dataset_Extract_25052019,Kasula,Non-Displaced,11.82924284,13.08006525,50906,8101,Gomari,NG008013005,NGA008013305,11303,Gomari,Gomari,Jere,NG008013,Borno,NG008,Nigeria,NG,Kasula,8101,97778,0.082850948,5
892,id_8731,5,Jere,8731,8706,17799,VTS_Dataset_Extract_25052019,Maimusari,Non-Displaced,11.8306449,13.18402062,22718,3615,Maimusari,NG008013007,NGA008013307,11301,Maimusari,Maimusari,Jere,NG008013,Borno,NG008,Nigeria,NG,Maimusari,3615,97778,0.036971507,5
893,id_8732,15,Jere,8732,8710,17803,VTS_Dataset_Extract_25052019,Gajire,Non-Displaced,11.83554083,13.19707728,48946,7790,Maimusari,NG008013007,NGA008013307,11301,Maimusari,Maimusari,Jere,NG008013,Borno,NG008,Nigeria,NG,Gajire,7790,97778,0.079670273,15
894,id_8749,10,Jere,8749,8707,17800,VTS_Dataset_Extract_25052019,Mairi Central,Non-Displaced,11.81807357,13.19192811,23057,3669,Mairi,NG008013008,NGA008013308,11309,Mairi,Mairi,Jere,NG008013,Borno,NG008,Nigeria,NG,Mairi Central,3669,97778,0.037523778,10
895,id_8761,30,Jere,8761,8713,17806,VTS_Dataset_Extract_25052019,Goni Kachallari,Non-Displaced,11.85649,13.210477,95108,15136,Mashamari,NG008013009,NGA008013309,11305,Mashamari,Mashamari,Jere,NG008013,Borno,NG008,Nigeria,NG,Goni Kachallari,15136,97778,0.154799648,30
896,id_8787,25,Jere,8787,8712,17805,VTS_Dataset_Extract_25052019,Lari Kari,Non-Displaced,11.86812794,13.17259028,82038,13056,Old Maiduguri,NG008013011,NGA008013311,11311,Old Maiduguri,Old Maiduguri,Jere,NG008013,Borno,NG008,Nigeria,NG,Lari Kari,13056,97778,0.133526969,25
897,id_8794,5,Jere,8794,8757,18732,IOM_DTM_Site_XXVI,OLD MAIDUGURI POLICE STATION CAMP,IDP,11.87226,13.17357,1491,159,Old Maiduguri,NG008013011,NGA008013311,11311,Old Maiduguri,Old Maiduguri,Jere,NG008013,Borno,NG008,Nigeria,NG,OLD MAIDUGURI POLICE STATION CAMP,159,97778,0.001626133,5
898,id_8801,5,Jere,8801,8805,19926,IOM_DTM_Location_XXVI,AJARI,IDP,11.86406,13.17404,3098,518,Old Maiduguri,NG008013011,NGA008013311,11311,Old Maiduguri,Old Maiduguri,Jere,NG008013,Borno,NG008,Nigeria,NG,AJARI,518,97778,0.005297715,5
899,id_8806,5,Jere,8806,8810,19931,IOM_DTM_Location_XXVI,SHUWARI 1,IDP,11.86738,13.16669,2973,518,Old Maiduguri,NG008013011,NGA008013311,11311,Old Maiduguri,Old Maiduguri,Jere,NG008013,Borno,NG008,Nigeria,NG,SHUWARI 1,518,97778,0.005297715,5
900,id_8807,5,Jere,8807,8811,19932,IOM_DTM_Location_XXVI,ALI KA'ARI (LARI KARI),IDP,11.86304,13.17292,4599,868,Old Maiduguri,NG008013011,NGA008013311,11311,Old Maiduguri,Old Maiduguri,Jere,NG008013,Borno,NG008,Nigeria,NG,ALI KA'ARI (LARI KARI),868,97778,0.008877253,5
901,id_8821,20,Kaga,8821,8830,17809,VTS_Dataset_Extract_25052019,Bulama Bukar Kolo,Non-Displaced,11.80629488,12.49052132,13166,2133,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,Bulama Bukar Kolo,2133,18702,0.114051973,20
902,id_8822,10,Kaga,8822,8832,18423,IOM_DTM_Returns_XXVI,AJARI,Returnees,11.80548,12.4916,6264,1569,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,AJARI,1569,18702,0.083894771,10
903,id_8823,5,Kaga,8823,8833,18424,IOM_DTM_Returns_XXVI,BULAMA KADAU,Returnees,11.81118,12.49742,751,212,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,BULAMA KADAU,212,18702,0.011335686,5
904,id_8824,15,Kaga,8824,8834,18425,IOM_DTM_Returns_XXVI,LAWANTI KURA,Returnees,11.81143,12.49421,5036,1376,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,LAWANTI KURA,1376,18702,0.073575019,15
905,id_8828,10,Kaga,8828,8842,18740,IOM_DTM_Site_XXVI,GSS BENISHEIKH,IDP,11.80058,12.47642,1708,327,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,GSS BENISHEIKH,327,18702,0.017484761,10
906,id_8829,5,Kaga,8829,8843,18741,IOM_DTM_Site_XXVI,LOW COST / SDP,IDP,11.80318,12.49542,1618,412,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,LOW COST / SDP,412,18702,0.022029729,5
907,id_8832,10,Kaga,8832,8846,18744,IOM_DTM_Site_XXVI,AISHA BUHARI CAMP,IDP,11.81204,12.49902,1744,333,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,AISHA BUHARI CAMP,333,18702,0.017805582,10
908,id_8834,5,Kaga,8834,8848,19934,IOM_DTM_Location_XXVI,LAWANTI KURA,IDP,11.80597,12.49292,1269,344,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,LAWANTI KURA,344,18702,0.018393755,5
909,id_8835,5,Kaga,8835,8849,19935,IOM_DTM_Location_XXVI,AJARI,IDP,11.80548,12.4916,1169,274,Benisheikh,NG008014002,NGA008014402,11401,Benisheikh,Benisheikh,Kaga,NG008014,Borno,NG008,Nigeria,NG,AJARI,274,18702,0.014650839,5
910,id_8842,25,Kaga,8842,8829,17808,VTS_Dataset_Extract_25052019,Bulama Bukar,Non-Displaced,11.83003281,12.6290853,9292,1506,Mainok,NG008014009,NGA008014409,11410,Mainok,Mainok,Kaga,NG008014,Borno,NG008,Nigeria,NG,Bulama Bukar,1506,18702,0.080526147,25
911,id_8843,5,Kaga,8843,8838,18429,IOM_DTM_Returns_XXVI,LAWANTI GANA,Returnees,11.82664,12.6305,3125,625,Mainok,NG008014009,NGA008014409,11410,Mainok,Mainok,Kaga,NG008014,Borno,NG008,Nigeria,NG,LAWANTI GANA,625,18702,0.033418886,5
912,id_8851,20,Kaga,8851,8831,17810,VTS_Dataset_Extract_25052019,Goni Umarti,Non-Displaced,11.75887,12.25688,15710,2546,Ngamdu,NG008014011,NGA008014411,11411,Ngamdu,Ngamdu,Kaga,NG008014,Borno,NG008,Nigeria,NG,Goni Umarti,2546,18702,0.136135173,20
913,id_8852,25,Kaga,8852,8840,18431,IOM_DTM_Returns_XXVI,NGAMDU A,Returnees,11.75953,12.25682,9282,1856,Ngamdu,NG008014011,NGA008014411,11411,Ngamdu,Ngamdu,Kaga,NG008014,Borno,NG008,Nigeria,NG,NGAMDU A,1856,18702,0.099240723,25
914,id_8853,10,Kaga,8853,8841,18432,IOM_DTM_Returns_XXVI,NGAMDU B,Returnees,11.75743,12.25709,6210,1241,Ngamdu,NG008014011,NGA008014411,11411,Ngamdu,Ngamdu,Kaga,NG008014,Borno,NG008,Nigeria,NG,NGAMDU B,1241,18702,0.066356539,10
915,id_8856,10,Kala/Balge,8856,8856,16732,VTS_Dataset_Extract_25052019,Boarding Primary School Behind Boarding,Non-Displaced,12.26741,14.47122,734,185,Moholo,NG008015007,NGA008015507,11507,Moholo,Moholo,Kala/Balge,NG008015,Borno,NG008,Nigeria,NG,Boarding Primary School Behind Boarding,185,2180,0.084862385,10
916,id_8857,97,Kala/Balge,8857,8857,17811,VTS_Dataset_Extract_25052019,Kalumari,Non-Displaced,12.26897,14.463,7904,1995,Moholo,NG008015007,NGA008015507,11507,Moholo,Moholo,Kala/Balge,NG008015,Borno,NG008,Nigeria,NG,Kalumari,1995,2180,0.915137615,97
917,id_8883,5,Karasuwa,8883,8944,13179,VTS_Dataset_Extract_25052019,Mallum Bidiri,Non-Displaced,12.91859418,10.90157963,222,28,Bukarti,NG036010001,NGA036010001,71001,Bukarti,Bukarti,Karasuwa,NG036010,Yobe,NG036,Nigeria,NG,Mallum Bidiri,28,12881,0.002173744,5
918,id_8898,5,Karasuwa,8898,9033,17303,VTS_Dataset_Extract_25052019,Mallum Kunu,Non-Displaced,12.91597176,10.86531486,1576,197,Bukarti,NG036010001,NGA036010001,71001,Bukarti,Bukarti,Karasuwa,NG036010,Yobe,NG036,Nigeria,NG,Mallum Kunu,197,12881,0.015293844,5
919,id_8899,10,Karasuwa,8899,9045,17315,VTS_Dataset_Extract_25052019,Bulaburin,Non-Displaced,12.89596397,10.90937172,5902,736,Bukarti,NG036010001,NGA036010001,71001,Bukarti,Bukarti,Karasuwa,NG036010,Yobe,NG036,Nigeria,NG,Bulaburin,736,12881,0.057138421,10
920,id_8911,5,Karasuwa,8911,8915,10760,VTS_Dataset_Extract_25052019,Abuja Konkon,Non-Displaced,13.03303868,10.69822225,136,17,Fajiganari,NG036010002,NGA036010002,71002,Fajiganari,Fajiganari,Karasuwa,NG036010,Yobe,NG036,Nigeria,NG,Abuja Konkon,17,12881,0.001319773,5
921,id_8918,5,Karasuwa,8918,9030,17300,VTS_Dataset_Extract_25052019,Dagirari,Non-Displaced,13.00959248,10.71182542,1245,155,Fajiganari,NG036010002,NGA036010002,71002,Fajiganari,Fajiganari,Karasuwa,NG036010,Yobe,NG036,Nigeria,NG,Dagirari,155,12881,0.012033227,5
922,id_8919,5,Karasuwa,8919,9031,17301,VTS_Dataset_Extract_25052019,Kilbuwa,Non-Displaced,13.00340446,10.72587265,1389,173,Fajiganari,NG036010002,NGA036010002,71002,Fajiganari,Fajiganari,Karasuwa,NG036010,Yobe,NG036,Nigeria,NG,Kilbuwa,173,12881,0.013430634,5
923,id_8935,5,Karasuwa,8935,9005,15551,VTS_Dataset_Extract_25052019,Aridi,Non-Displaced,12.89256829,10.73367845,441,55,Garin Gawo,NG036010003,NGA036010003,71004,Garin Gawo,Garin Gawo,Karasuwa,NG036010,Yobe,NG036,Nigeria,NG,Aridi,55,12881,0.004269855,5
