list_name,name,label,label::Hausa,State,LGA,Ward,livecope,,,,
clusters,id_9122,MAINARI,MAINARI,,,NG008016003,,,,,
clusters,id_9123,TAKURI,TAKURI,,,NG008016003,,,,,
clusters,id_9124,GALTIMARI,GALTIMARI,,,NG008016003,,,,,
clusters,id_914,Garin Buluma,Garin Buluma,,,NG036002003,,,,,
clusters,id_9161,Wazamari Ba Fadami,Wazamari Ba Fadami,,,NG008016010,,,,,
clusters,id_9164,Ali Kelluri,Ali Kelluri,,,NG008016010,,,,,
clusters,id_9166,Karnawa,Karnawa,,,NG008016010,,,,,
clusters,id_9167,Aisadari,Aisadari,,,NG008016010,,,,,
clusters,id_9171,400 HOUSING ESATE GUBIO,400 HOUSING ESATE GUBIO,,,NG008016010,,,,,
clusters,id_9173,TUNGUSHE GANA B,TUNGUSHE GANA B,,,NG008016010,,,,,
clusters,id_9184,Abuja,Abuja,,,NG008016006,,,,,
clusters,id_9186,Garu Kime Jalaba,Garu Kime Jalaba,,,NG008017010,,,,,
clusters,id_9188,Teli,Teli,,,NG008018002,,,,,
clusters,id_9205,Jeki,Jeki,,,NG008018002,,,,,
clusters,id_9207,Wuti Yankur,Wuti Yankur,,,NG008018002,,,,,
clusters,id_9223,Nahuta,Nahuta,,,NG008018003,,,,,
clusters,id_9225,Madi Mallam,Madi Mallam,,,NG008018003,,,,,
clusters,id_9238,Jimeta,Jimeta,,,NG008018001,,,,,
clusters,id_9240,Bulama Sule,Bulama Sule,,,NG008018001,,,,,
clusters,id_9252,Kubuku Kadaka,Kubuku Kadaka,,,NG008018004,,,,,
clusters,id_9260,Dayar,Dayar,,,NG008018004,,,,,
clusters,id_9261,KUBUKU,KUBUKU,,,NG008018004,,,,,
clusters,id_9287,Yimbu Bulama Buba,Yimbu Bulama Buba,,,NG008018005,,,,,
clusters,id_9307,Bayan Dutse Kwaya,Bayan Dutse Kwaya,,,NG008018006,,,,,
clusters,id_9322,Government Lodge,Government Lodge,,,NG008018006,,,,,
clusters,id_9330,Ibrahim Baidu,Ibrahim Baidu,,,NG008018006,,,,,
clusters,id_9355,Bulama Pole,Bulama Pole,,,NG008018007,,,,,
clusters,id_9374,Anguwan Audu,Anguwan Audu,,,NG008018007,,,,,
clusters,id_9390,Milda,Milda,,,NG008018008,,,,,
clusters,id_9399,Ngwazar,Ngwazar,,,NG008018009,,,,,
clusters,id_9405,Jauro Yusuf,Jauro Yusuf,,,NG008018009,,,,,
clusters,id_943,Garin Habu,Garin Habu,,,NG036002004,,,,,
clusters,id_9438,Lesga,Lesga,,,NG008018010,,,,,
clusters,id_9440,Hyen Alhaji Garba,Hyen Alhaji Garba,,,NG008018010,,,,,
clusters,id_9442,Gamawa,Gamawa,,,NG008018010,,,,,
clusters,id_9461,Garin Liman,Garin Liman,,,NG002009002,,,,,
clusters,id_9471,Waja,Waja,,,NG002009003,,,,,
clusters,id_9472,Garin Liman,Garin Liman,,,NG002009003,,,,,
clusters,id_9474,MURSURMI,MURSURMI,,,NG002009003,,,,,
clusters,id_9487,Bakin Kasuwa,Bakin Kasuwa,,,NG002009004,,,,,
clusters,id_9506,TIGNO KOGI,TIGNO KOGI,,,NG002009006,,,,,
clusters,id_9521,Ballah,Ballah,,,NG002009005,,,,,
clusters,id_9534,Hoki Pegi 1,Hoki Pegi 1,,,NG002009007,,,,,
clusters,id_9536,Zekun,Zekun,,,NG002009007,,,,,
clusters,id_9537,Anguwan Sarki,Anguwan Sarki,,,NG002009007,,,,,
clusters,id_9547,Kwamunawwagun,Kwamunawwagun,,,NG002009008,,,,,
clusters,id_9605,R Zafi Quartena,R Zafi Quartena,,,NG002009009,,,,,
clusters,id_9608,Gwch Dutse,Gwch Dutse,,,NG002009009,,,,,
clusters,id_9610,Gweh Kasa,Gweh Kasa,,,NG002009009,,,,,
clusters,id_9612,HA_37,HA_37,,,NG002009009,,,,,
clusters,id_9622,Bulukutu B,Bulukutu B,,,NG002009009,,,,,
clusters,id_9627,Matta A,Matta A,,,NG002009009,,,,,
clusters,id_964,Dogon Tsamiya,Dogon Tsamiya,,,NG036002005,,,,,
clusters,id_9651,Garin Liman,Garin Liman,,,NG002009010,,,,,
clusters,id_9653,WADUKU,WADUKU,,,NG002009010,,,,,
clusters,id_9665,Lamido Kato,Lamido Kato,,,NG036011001,,,,,
clusters,id_9666,Ferni Kura,Ferni Kura,,,NG036011001,,,,,
clusters,id_9677,Shekuri,Shekuri,,,NG036011002,,,,,
clusters,id_9678,Rigan Alhaji Buro,Rigan Alhaji Buro,,,NG036011002,,,,,
clusters,id_9697,Kortoni,Kortoni,,,NG036011003,,,,,
clusters,id_9698,Nkibulwa,Nkibulwa,,,NG036011003,,,,,
clusters,id_970,Dajimi,Dajimi,,,NG036002005,,,,,
clusters,id_9700,Kagumsuwa,Kagumsuwa,,,NG036011003,,,,,
clusters,id_9701,Burdi,Burdi,,,NG036011003,,,,,
clusters,id_9702,Dole,Dole,,,NG036011003,,,,,
clusters,id_9715,Garin Haru,Garin Haru,,,NG036011004,,,,,
clusters,id_9717,Maisirdi,Maisirdi,,,NG036011004,,,,,
clusters,id_9718,Falimaram,Falimaram,,,NG036011004,,,,,
clusters,id_9720,B/KASUWA,B/KASUWA,,,NG036011004,,,,,
clusters,id_9743,Mangari,Mangari,,,NG036011005,,,,,
clusters,id_9759,Kabuduwa,Kabuduwa,,,NG036011007,,,,,
clusters,id_9762,Garin Hudu,Garin Hudu,,,NG036011007,,,,,
clusters,id_9763,Sabon Gari,Sabon Gari,,,NG036011007,,,,,
clusters,id_9764,Lamisu,Lamisu,,,NG036011007,,,,,
clusters,id_9774,Machina,Machina,,,NG036011008,,,,,
clusters,id_9776,HAUSARI,HAUSARI,,,NG036011008,,,,,
clusters,id_9788,Ghana M Musa,Ghana M Musa,,,NG036011009,,,,,
clusters,id_9789,Zanguna,Zanguna,,,NG036011009,,,,,
clusters,id_9792,Maskandare,Maskandare,,,NG036011009,,,,,
clusters,id_9812,S/ SETTLEMENT,S/ SETTLEMENT,,,NG002010001,,,,,
clusters,id_9814,Madagali,Madagali,,,NG002010006,,,,,
clusters,id_9815,HUMSHE,HUMSHE,,,NG002010006,,,,,
clusters,id_9816,MARABA,MARABA,,,NG002010006,,,,,
clusters,id_9817,MISSION,MISSION,,,NG002010006,,,,,
clusters,id_9818,SABON GARI,SABON GARI,,,NG002010006,,,,,
clusters,id_9819,BAH,BAH,,,NG002010006,,,,,
clusters,id_9820,S/SETTLEMENT,S/SETTLEMENT,,,NG002010006,,,,,
clusters,id_9824,MISSION,MISSION,,,NG002010006,,,,,
clusters,id_9832,Aji Sambori,Aji Sambori,,,NG008019009,,,,,
clusters,id_9833,AJARI,AJARI,,,NG008019009,,,,,
clusters,id_9834,BULAMARI,BULAMARI,,,NG008019009,,,,,
clusters,id_9835,HAUSARI,HAUSARI,,,NG008019009,,,,,
clusters,id_9836,TUKULERI,TUKULERI,,,NG008019009,,,,,
clusters,id_9837,WULARI,WULARI,,,NG008019009,,,,,
clusters,id_9838,GOVERNMENT GIRLS' SECONDARY SCHOOL,GOVERNMENT GIRLS' SECONDARY SCHOOL,,,NG008019009,,,,,
clusters,id_9840,BULAMARI,BULAMARI,,,NG008019009,,,,,
clusters,id_9841,TUKALERI,TUKALERI,,,NG008019009,,,,,
clusters,id_9842,AJARI,AJARI,,,NG008019009,,,,,
clusters,id_9843,WULARI,WULARI,,,NG008019009,,,,,
clusters,id_9861,Golaram Ganya'A,Golaram Ganya'A,,,NG008020004,,,,,
clusters,id_9864,Furram Lawanti,Furram Lawanti,,,NG008020004,,,,,
clusters,id_9873,Kori,Kori,,,NG008020005,,,,,
clusters,id_9877,LAWANTI AJIRI,LAWANTI AJIRI,,,NG008020005,,,,,
clusters,id_9878,MODU AJIRI,MODU AJIRI,,,NG008020005,,,,,
clusters,id_9880,GGSS QUARTERS,GGSS QUARTERS,,,NG008020005,,,,,
clusters,id_9881,MALAYI CAMP,MALAYI CAMP,,,NG008020005,,,,,
clusters,id_9882,BARE CAMP,BARE CAMP,,,NG008020005,,,,,
clusters,id_9887,MODU AJIRI,MODU AJIRI,,,NG008020005,,,,,
clusters,id_9890,Golori,Golori,,,NG008020007,,,,,
clusters,id_9900,Shettimari B,Shettimari B,,,NG008020007,,,,,
clusters,id_9902,Fashar Ajiri,Fashar Ajiri,,,NG008020007,,,,,
clusters,id_9908,Goni Musari,Goni Musari,,,NG008020007,,,,,
clusters,id_9910,Jetete,Jetete,,,NG008020007,,,,,
clusters,id_9925,Aji Bairi,Aji Bairi,,,NG008020009,,,,,
clusters,id_9926,Tudu,Tudu,,,NG008020011,,,,,
clusters,id_9931,Kasugula,Kasugula,,,NG008020011,,,,,
clusters,id_9932,KASUGHULA,KASUGHULA,,,NG008020011,,,,,
clusters,id_9933,LAWANTI A,LAWANTI A,,,NG008020011,,,,,
clusters,id_9935,MODU KEMERI,MODU KEMERI,,,NG008020011,,,,,
clusters,id_9948,Telari,Telari,,,NG008021001,,,,,
clusters,id_9949,Shuwari,Shuwari,,,NG008021001,,,,,
clusters,id_9950,TEACHERS VILLAGE,TEACHERS VILLAGE,,,NG008021001,,,,,
clusters,id_9961,Bolori Gana,Bolori Gana,,,NG008021002,,,,,
clusters,id_9962,Dan Kelluri,Dan Kelluri,,,NG008021003,,,,,
clusters,id_9966,Gwange 1,Gwange 1,,,NG008021006,,,,,
clusters,id_9984,Moduganari Tudu,Moduganari Tudu,,,NG008021013,,,,,
clusters,id_9985,Kasula,Kasula,,,NG008021013,,,,,
clusters,id_9987,Gangamari,Gangamari,,,NG008021014,,,,,
clusters,id_9989,GINCHI,GINCHI,,,NG002011008,,,,,
clusters,id_9999,DCC SHUWARI CAMP,DCC SHUWARI CAMP,,,NG008021001,,,,,
clusters,Top1,BORRONG B,BORRONG B,,,NG002001002,,,,,
clusters,Top2,BORRONG A,BORRONG A,,,NG002001002,,,,,
clusters,Top3,KODOMUN,KODOMUN,,,NG002001003,,,,,
clusters,Top4,BAJABURE,BAJABURE,,,NG002005002,,,,,
clusters,Top5,K H O,K H O,,,NG002005003,,,,,
clusters,Top6,ANGWAN FULANI,ANGWAN FULANI,,,NG002005008,,,,,
clusters,Top7,DAWARE CAMP,DAWARE CAMP,,,NG002002007,,,,,
clusters,Top8,ANGUWAN SINI,ANGUWAN SINI,,,NG002006004,,,,,
clusters,Top9,GYAWANA,GYAWANA,,,NG002009002,,,,,
clusters,Top10,MUNETERI,MUNETERI,,,NG002009004,,,,,
clusters,Top11,TIGNO DUTSE,TIGNO DUTSE,,,NG002009010,,,,,
clusters,Top12,Virangwada,Virangwada,,,NG002010006,,,,,
clusters,Top13,Gada Mayu Ii,Gada Mayu Ii,,,NG002010009,,,,,
clusters,Top14,MARARABA,MARARABA,,,NG002011003,,,,,
clusters,Top15,ANGWAN KASHEW,ANGWAN KASHEW,,,NG002013007,,,,,
clusters,Top16,KIKAI,KIKAI,,,NG002016003,,,,,
clusters,Top17,PULLUM,PULLUM,,,NG002016005,,,,,
clusters,Top18,YELWA PRI SCH,YELWA PRI SCH,,,NG002020011,,,,,
clusters,Top19,SANDA PRI SCHOOL,SANDA PRI SCHOOL,,,NG002021005,,,,,
clusters,Top20,AJARI,AJARI,,,NG036002008,,,,,
clusters,Top21,MUTIRI,MUTIRI,,,NG036003004,,,,,
clusters,Top22,ABUJAN AMARE,ABUJAN AMARE,,,NG036010010,,,,,
clusters,Top23,JAJIMAJI,JAJIMAJI,,,NG036010006,,,,,
clusters,Top24,UNGUWAR JAJI,UNGUWAR JAJI,,,NG036014001,,,,,
clusters,Top25,BINGEL,BINGEL,,,NG036014008,,,,,
clusters,Top26,BADEJO,BADEJO,,,NG036014010,,,,,
clusters,Top27,BULAMA ABDUL,BULAMA ABDUL,,,NG036015001,,,,,
clusters,Top28,TABRA,TABRA,,,NG008005006,,,,,
clusters,Top29,DADIN-KOWA,DADIN-KOWA,,,NG008005002,,,,,
clusters,Top30,MIRINGA,MIRINGA,,,NG008005008,,,,,
clusters,Top31,Gwoza Wakani Dalhatu,Gwoza Wakani Dalhatu,,,NG008011006,,,,,
clusters,Top32,Kwashare Anguwan Ndaware,Kwashare Anguwan Ndaware,,,NG008011013,,,,,
clusters,Top33,VINADAM,VINADAM,,,NG008012002,,,,,
clusters,Top34,AZARE,AZARE,,,NG008012004,,,,,
clusters,Top35,WALAMA,WALAMA,,,NG008012010,,,,,
clusters,Top36,GARHULWA,GARHULWA,,,NG008012009,,,,,
clusters,Top37,GIDAN BREDI,GIDAN BREDI,,,NG008013002,,,,,
clusters,Top38,DOGON MASALLACI,DOGON MASALLACI,,,NG008013009,,,,,
clusters,Top39,KORSO BASHIR CAMP,KORSO BASHIR CAMP,,,NG008013011,,,,,
clusters,Top40,TUNGUSHE NGUR,TUNGUSHE NGUR,,,NG008016010,,,,,
clusters,Top41,CHABBOL NGUBDORI,CHABBOL NGUBDORI,,,NG008016010,,,,,
clusters,Top42,LAWANTI,LAWANTI,,,NG008020005,,,,,
clusters,Top43,KASUGULA,KASUGULA,,,NG008020011,,,,,
clusters,Top44,CENTRAL MOSQUE,CENTRAL MOSQUE,,,NG008025006,,,,,
clusters,Top45,WULARI  HC,WULARI  HC,,,NG008025006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008002001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008002013,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008002002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008002012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036001010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008003002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008003005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008003006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008004010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008005011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036002010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008006001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008006004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008006002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008006008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008006003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036003011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008007005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008007009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002001010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008008002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036004010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002002011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036005013,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036010010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002016009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002003003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002005010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002004001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002004002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002004003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002004006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002004007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002004008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002004009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002004010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008009006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008009007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036007002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036007006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036007008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036007009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036007010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036008001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036008002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036008003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036008004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036008005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG036008012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002006010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008010008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008010010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008011007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008011005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008011008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008011006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008011011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008011013,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG008012012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002007001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002007002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002007003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002007004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,,,NG002007005,,,,,
