list_name,name,label,label::Hausa,State,LGA,Ward,livecope,,,,
clusters,kwatpeo__rc,Kwatpeo - RC,Kwatpeo - RC,,,leko,,,,,
clusters,ssa_1__rc,SSA_1 - RC,SSA_1 - RC,,,leko,,,,,
clusters,gwazin__rc,Gwazin - RC,Gwazin - RC,,,ngbakawo,,,,,
clusters,ha_36__rc,HA_36 - RC,HA_36 - RC,,,suwa,,,,,
clusters,ha_75__rc,HA_75 - RC,HA_75 - RC,,,suwa,,,,,
clusters,ha_94__rc,HA_94 - RC,HA_94 - RC,,,suwa,,,,,
clusters,baranda__rc,Baranda - RC,Baranda - RC,,,waduku,,,,,
clusters,ha_14__rc,HA_14 - RC,HA_14 - RC,,,duhu,,,,,
clusters,ha_20__rc,HA_20 - RC,HA_20 - RC,,,duhu,,,,,
clusters,ha_8__rc,HA_8 - RC,HA_8 - RC,,,duhu,,,,,
clusters,ssa_1__rc,SSA_1 - RC,SSA_1 - RC,,,duhu,,,,,
clusters,gulak__rc,Gulak - RC,Gulak - RC,,,gulak,,,,,
clusters,bariki__rc,Bariki - RC,Bariki - RC,,,humbutudi,,,,,
clusters,dalehi__rc,Dalehi - RC,Dalehi - RC,,,mayo_nguli,,,,,
clusters,wafungo__rc,Wafungo - RC,Wafungo - RC,,,pakka,,,,,
clusters,bangumo__rc,Bangumo - RC,Bangumo - RC,,,sorau_a,,,,,
clusters,ha_31__rc,HA_31 - RC,HA_31 - RC,,,sorau_b,,,,,
clusters,wuro_jauro__rc,Wuro Jauro - RC,Wuro Jauro - RC,,,mayo_farang,,,,,
clusters,yolde_boile_jauro_garba__rc,Yolde Boile Jauro Garba - RC,Yolde Boile Jauro Garba - RC,,,mayo_farang,,,,,
clusters,ha_28__rc,HA_28 - RC,HA_28 - RC,,,ndikong,,,,,
clusters,ha_38__rc,HA_38 - RC,HA_38 - RC,,,ndikong,,,,,
clusters,saliti__rc,Saliti - RC,Saliti - RC,,,yoffo,,,,,
clusters,jigalambu__rc,JIGALAMBU - RC,JIGALAMBU - RC,,,jigalambu,,,,,
clusters,pryschool__rc,PRY-SCHOOL - RC,PRY-SCHOOL - RC,,,jigalambu,,,,,
clusters,ha_2__rc,HA_2 - RC,HA_2 - RC,,,madzi,,,,,
clusters,ha_14__rc,HA_14 - RC,HA_14 - RC,,,tsukumu_tilijo,,,,,
clusters,betso_mango__rc,Betso Mango - RC,Betso Mango - RC,,,betso,,,,,
clusters,ha_9__rc,HA_9 - RC,HA_9 - RC,,,betso,,,,,
clusters,madanya__rc,Madanya - RC,Madanya - RC,,,lokuwa,,,,,
clusters,ssa_1__rc,SSA_1 - RC,SSA_1 - RC,,,lokuwa,,,,,
clusters,giwa_buka__rc,Giwa Buka - RC,Giwa Buka - RC,,,duvu,,,,,
clusters,mamre__rc,Mamre - RC,Mamre - RC,,,mugulbu,,,,,
clusters,wuro_nange__rc,Wuro Nange - RC,Wuro Nange - RC,,,mugulbu,,,,,
clusters,ha_7__rc,HA_7 - RC,HA_7 - RC,,,mujara,,,,,
clusters,sabon_layi__rc,Sabon Layi - RC,Sabon Layi - RC,,,mujara,,,,,
clusters,biri_south__rc,Biri South - RC,Biri South - RC,,,bare,,,,,
clusters,ha_40__rc,HA_40 - RC,HA_40 - RC,,,bwalki,,,,,
clusters,ha_42__rc,HA_42 - RC,HA_42 - RC,,,bwalki,,,,,
clusters,anguwar_f_kanti__rc,Anguwar F Kanti - RC,Anguwar F Kanti - RC,,,gamadiyo,,,,,
clusters,lawe__rc,Lawe - RC,Lawe - RC,,,vulpi,,,,,
clusters,dalwa_hsusawa__rc,Dalwa Hsusawa - RC,Dalwa Hsusawa - RC,,,bodwai,,,,,
clusters,ha_25__rc,HA_25 - RC,HA_25 - RC,,,bodwai,,,,,
clusters,dunge__rc,Dunge - RC,Dunge - RC,,,jumbul,,,,,
clusters,anguwar_alhaji_abani__rc,Anguwar Alhaji Abani - RC,Anguwar Alhaji Abani - RC,,,libbo,,,,,
clusters,mitim__rc,Mitim - RC,Mitim - RC,,,libbo,,,,,
clusters,ha_74__rc,HA_74 - RC,HA_74 - RC,,,dirma,,,,,
clusters,lawo__rc,Lawo - RC,Lawo - RC,,,kilange_hirna,,,,,
clusters,ha_161__rc,HA_161 - RC,HA_161 - RC,,,song_waje,,,,,
clusters,salasa_leti__rc,Salasa Leti - RC,Salasa Leti - RC,,,suktu,,,,,
clusters,anguwar_kari__rc,Anguwar Kari - RC,Anguwar Kari - RC,,,waltandi,,,,,
clusters,ha_18__rc,HA_18 - RC,HA_18 - RC,,,dawo_2,,,,,
clusters,ha_77__rc,HA_77 - RC,HA_77 - RC,,,dawo_2,,,,,
clusters,ha_9__rc,HA_9 - RC,HA_9 - RC,,,kiri_2,,,,,
clusters,walosulabe__rc,Walosulabe - RC,Walosulabe - RC,,,toungo_2,,,,,
clusters,ha_13__rc,HA_13 - RC,HA_13 - RC,,,toungo_3,,,,,
clusters,ajiya__rc,Ajiya - RC,Ajiya - RC,,,ajiya,,,,,
clusters,yelwa_pri_sch__rc,YELWA PRI SCH - RC,YELWA PRI SCH - RC,,,jambutu,,,,,
clusters,a_company__rc,A Company - RC,A Company - RC,,,karewa,,,,,
clusters,karewa__rc,Karewa - RC,Karewa - RC,,,karewa,,,,,
clusters,wuro_chekke__rc,WURO CHEKKE - RC,WURO CHEKKE - RC,,,adarawo,,,,,
clusters,ha_32__rc,HA_32 - RC,HA_32 - RC,,,mbamba,,,,,
clusters,ha_34__rc,HA_34 - RC,HA_34 - RC,,,namtari,,,,,
clusters,ha_36__rc,HA_36 - RC,HA_36 - RC,,,namtari,,,,,
clusters,ssa_88__rc,SSA_88 - RC,SSA_88 - RC,,,yolde_kohi,,,,,
clusters,kuffa_gari__rc,Kuffa Gari - RC,Kuffa Gari - RC,,,askira_east,,,,,
clusters,ardo_kalute__rc,Ardo Kalute - RC,Ardo Kalute - RC,,,hausari_zadawa,,,,,
clusters,ardo_yusuf__rc,Ardo Yusuf - RC,Ardo Yusuf - RC,,,hausari_zadawa,,,,,
clusters,sabon_layi__rc,Sabon Layi - RC,Sabon Layi - RC,,,hausari_zadawa,,,,,
clusters,fulani_rumirgo__rc,Fulani Rumirgo - RC,Fulani Rumirgo - RC,,,rumirgu_chul,,,,,
clusters,abuja_bulabilin__rc,Abuja Bulabilin - RC,Abuja Bulabilin - RC,,,kasugula,,,,,
clusters,alhaji_darman__rc,Alhaji Darman - RC,Alhaji Darman - RC,,,kasugula,,,,,
clusters,alhajiri_gogoa__rc,Alhajiri Gogoa - RC,Alhajiri Gogoa - RC,,,kasugula,,,,,
clusters,nguro_litariye__rc,Nguro Litariye - RC,Nguro Litariye - RC,,,kasugula,,,,,
clusters,shewari__rc,Shewari - RC,Shewari - RC,,,kasugula,,,,,
clusters,pazirga__rc,Pazirga - RC,Pazirga - RC,,,balbaya,,,,,
clusters,gamadadi_anguwan_lawan__rc,Gamadadi Anguwan Lawan - RC,Gamadadi Anguwan Lawan - RC,,,gamadadi,,,,,
clusters,makera_jara__rc,Makera Jara - RC,Makera Jara - RC,,,jara_dali,,,,,
clusters,gumbeli_jauro_bawa__rc,Gumbeli Jauro Bawa - RC,Gumbeli Jauro Bawa - RC,,,telli,,,,,
clusters,shambo__rc,Shambo - RC,Shambo - RC,,,wuyo,,,,,
clusters,bcg__rc,Bcg - RC,Bcg - RC,,,dugja,,,,,
clusters,hirku_health_clinic__rc,Hirku Health Clinic - RC,Hirku Health Clinic - RC,,,dugja,,,,,
clusters,lowcost_provost__rc,Lowcost Provost - RC,Lowcost Provost - RC,,,galdimari,,,,,
clusters,mbulamel_abbott__rc,Mbulamel Abbott - RC,Mbulamel Abbott - RC,,,zarawuyaku,,,,,
clusters,zarawuyaku__rc,ZARAWUYAKU - RC,ZARAWUYAKU - RC,,,zarawuyaku,,,,,
clusters,thlaimakalama__rc,THLAIMAKALAMA - RC,THLAIMAKALAMA - RC,,,gatamarwa,,,,,
clusters,lawan_mutah__rc,Lawan Mutah - RC,Lawan Mutah - RC,,,likama,,,,,
clusters,lawan_thlugwar__rc,Lawan Thlugwar - RC,Lawan Thlugwar - RC,,,likama,,,,,
clusters,jajel_bila_nalle__rc,Jajel Bila Nalle - RC,Jajel Bila Nalle - RC,,,mbalala,,,,,
clusters,bila_hikama__rc,Bila Hikama - RC,Bila Hikama - RC,,,whuntaku,,,,,
clusters,abbori_bulama_bukarti__rc,Abbori Bulama Bukarti - RC,Abbori Bulama Bukarti - RC,,,damboa_central,,,,,
clusters,central_primary_school_damboa__rc,CENTRAL PRIMARY SCHOOL DAMBOA - RC,CENTRAL PRIMARY SCHOOL DAMBOA - RC,,,damboa_central,,,,,
clusters,police_barrack__rc,Police Barrack - RC,Police Barrack - RC,,,damboa_central,,,,,
clusters,kachalabiri_gana__rc,Kachalabiri Gana - RC,Kachalabiri Gana - RC,,,nzuda_wuyaram,,,,,
clusters,wulari__rc,Wulari - RC,Wulari - RC,,,nzuda_wuyaram,,,,,
clusters,fulatari_camp__rc,FULATARI CAMP - RC,FULATARI CAMP - RC,,,dikwa,,,,,
clusters,masarmari__rc,MASARMARI - RC,MASARMARI - RC,,,dikwa,,,,,
clusters,rabiri__rc,Rabiri - RC,Rabiri - RC,,,dikwa,,,,,
clusters,ajari__rc,Ajari - RC,Ajari - RC,,,gubio_1,,,,,
clusters,duwuri__rc,Duwuri - RC,Duwuri - RC,,,gubio_1,,,,,
clusters,hausari__rc,Hausari - RC,Hausari - RC,,,gubio_2,,,,,
clusters,bunari__rc,BUNARI - RC,BUNARI - RC,,,wamiri,,,,,
clusters,ajari__rc,AJARI - RC,AJARI - RC,,,guduf_ab,,,,,
clusters,gadamayo__rc,GADAMAYO - RC,GADAMAYO - RC,,,hausari,,,,,
clusters,hausari__rc,HAUSARI - RC,HAUSARI - RC,,,hausari,,,,,
clusters,balangele__rc,BALANGELE - RC,BALANGELE - RC,,,pulka_bokko,,,,,
clusters,diaka__rc,Diaka - RC,Diaka - RC,,,gwangang_chata,,,,,
clusters,bariku_chandum__rc,Bariku Chandum - RC,Bariku Chandum - RC,,,hizhibwala,,,,,
clusters,ssa_2__rc,SSA_2 - RC,SSA_2 - RC,,,puba_vidau,,,,,
clusters,abuja__rc,Abuja - RC,Abuja - RC,,,sakwa_hema,,,,,
clusters,agga_bura__rc,Agga Bura - RC,Agga Bura - RC,,,sakwa_hema,,,,,
clusters,bulama_kadai_bahausa_unit__rc,Bulama Kadai Bahausa Unit - RC,Bulama Kadai Bahausa Unit - RC,,,gomari,,,,,
clusters,layin_acada__rc,Layin Acada - RC,Layin Acada - RC,,,mairi,,,,,
clusters,police_barrack__rc,Police Barrack - RC,Police Barrack - RC,,,mashamari,,,,,
clusters,sanawiya_1__rc,Sanawiya 1 - RC,Sanawiya 1 - RC,,,old_maiduguri,,,,,
clusters,shuwari_madinatu__rc,Shuwari Madinatu - RC,Shuwari Madinatu - RC,,,old_maiduguri,,,,,
clusters,ajari__rc,Ajari - RC,Ajari - RC,,,benisheikh,,,,,
clusters,alhajiri__rc,Alhajiri - RC,Alhajiri - RC,,,benisheikh,,,,,
clusters,bulabulin__rc,Bulabulin - RC,Bulabulin - RC,,,benisheikh,,,,,
clusters,ziye_bulama_jalomi__rc,Ziye Bulama Jalomi - RC,Ziye Bulama Jalomi - RC,,,karagawaru,,,,,
clusters,bulama_massa__rc,Bulama Massa - RC,Bulama Massa - RC,,,mainok,,,,,
clusters,mogoromti_bulamari_layin_mama__rc,Mogoromti Bulamari Layin Mama - RC,Mogoromti Bulamari Layin Mama - RC,,,auno,,,,,
clusters,jakana_bidami__rc,JAKANA BIDAMI - RC,JAKANA BIDAMI - RC,,,jakana,,,,,
clusters,jakana_bulama_musami__rc,Jakana Bulama Musami - RC,Jakana Bulama Musami - RC,,,jakana,,,,,
clusters,yandadari__rc,Yandadari - RC,Yandadari - RC,,,konduga,,,,,
clusters,nzokotari__rc,Nzokotari - RC,Nzokotari - RC,,,yajiwa,,,,,
clusters,kasuwan_awaki__rc,Kasuwan Awaki - RC,Kasuwan Awaki - RC,,,baga,,,,,
clusters,layin_lambu__rc,Layin Lambu - RC,Layin Lambu - RC,,,baga,,,,,
clusters,musarri__rc,Musarri - RC,Musarri - RC,,,baga,,,,,
clusters,layin_kasuwan_albasa__rc,Layin Kasuwan Albasa - RC,Layin Kasuwan Albasa - RC,,,doro,,,,,
clusters,bulama_sule_karya_gatari__rc,Bulama Sule Karya Gatari - RC,Bulama Sule Karya Gatari - RC,,,gwandi,,,,,
clusters,kubuku_kadaka__rc,Kubuku Kadaka - RC,Kubuku Kadaka - RC,,,kubuku,,,,,
clusters,sabon_tsara__rc,Sabon Tsara - RC,Sabon Tsara - RC,,,kwaya_kusar,,,,,
clusters,anguwan_tike__rc,Anguwan Tike - RC,Anguwan Tike - RC,,,peta,,,,,
clusters,wawa_bulama_pindar__rc,Wawa Bulama Pindar - RC,Wawa Bulama Pindar - RC,,,wawa,,,,,
clusters,ajari__rc,AJARI - RC,AJARI - RC,,,mafa,,,,,
clusters,ajikolori_government_lodge__rc,Ajikolori Government Lodge - RC,Ajikolori Government Lodge - RC,,,mafa,,,,,
clusters,dawale__rc,DAWALE - RC,DAWALE - RC,,,gajigana,,,,,
clusters,lawanti__rc,LAWANTI - RC,LAWANTI - RC,,,gajigana,,,,,
clusters,mattari__rc,Mattari - RC,Mattari - RC,,,hoyo_chingowa,,,,,
clusters,bayan_tashan_baga__rc,BAYAN TASHAN BAGA - RC,BAYAN TASHAN BAGA - RC,,,bolori_ii,,,,,
clusters,bewac__rc,Bewac - RC,Bewac - RC,,,bolori_ii,,,,,
clusters,layin_city_robber__rc,Layin city robber - RC,Layin city robber - RC,,,gwange_ii,,,,,
clusters,deribe_mosque__rc,Deribe Mosque - RC,Deribe Mosque - RC,,,maisandari,,,,,
clusters,sidi_mamman__rc,Sidi Mamman - RC,Sidi Mamman - RC,,,shehuri_south,,,,,
clusters,alhaji_abba_kurama__rc,Alhaji abba Kurama - RC,Alhaji abba Kurama - RC,,,damasak,,,,,
clusters,damasak_central__rc,DAMASAK CENTRAL - RC,DAMASAK CENTRAL - RC,,,damasak,,,,,
clusters,kairi__rc,KAIRI - RC,KAIRI - RC,,,zulum_umarti,,,,,
clusters,mohammed_wanzam__rc,Mohammed Wanzam - RC,Mohammed Wanzam - RC,,,zulum_umarti,,,,,
clusters,police_barrack__rc,Police Barrack - RC,Police Barrack - RC,,,zulum_umarti,,,,,
clusters,abbari_main_market__rc,Abbari Main Market - RC,Abbari Main Market - RC,,,kumalia,,,,,
clusters,bulabulin__rc,Bulabulin - RC,Bulabulin - RC,,,kumalia,,,,,
clusters,bulama_aji__rc,Bulama Aji - RC,Bulama Aji - RC,,,kumalia,,,,,
clusters,bulama_bori_street__rc,Bulama Bori Street - RC,Bulama Bori Street - RC,,,kumalia,,,,,
clusters,gannali__rc,Gannali - RC,Gannali - RC,,,kumalia,,,,,
clusters,gdss_mallam_baba_kura__rc,Gdss Mallam Baba Kura - RC,Gdss Mallam Baba Kura - RC,,,gamboru_a,,,,,
clusters,badiya_alhaji_mohammed__rc,Badiya Alhaji Mohammed - RC,Badiya Alhaji Mohammed - RC,,,gamboru_b,,,,,
clusters,bash_bulama_musa__rc,Bash Bulama Musa - RC,Bash Bulama Musa - RC,,,gamboru_b,,,,,
clusters,wulari__rc,Wulari - RC,Wulari - RC,,,ngala,,,,,
clusters,zawuya_bulama_mustapha__rc,Zawuya Bulama Mustapha - RC,Zawuya Bulama Mustapha - RC,,,ngala,,,,,
clusters,ajari__rc,Ajari - RC,Ajari - RC,,,gajiram,,,,,
clusters,hussainiri__rc,Hussainiri - RC,Hussainiri - RC,,,gajiram,,,,,
clusters,mayamiri__rc,Mayamiri - RC,Mayamiri - RC,,,gajiram,,,,,
clusters,njikime__rc,Njikime - RC,Njikime - RC,,,gajiram,,,,,
clusters,gasarwa_camp__rc,GASARWA CAMP - RC,GASARWA CAMP - RC,,,jigalta,,,,,
clusters,unguwan_wulgaude__rc,Unguwan Wulgaude - RC,Unguwan Wulgaude - RC,,,bargu,,,,,
clusters,anguwan_tinno__rc,Anguwan Tinno - RC,Anguwan Tinno - RC,,,gora,,,,,
clusters,jauro_abdu__rc,Jauro Abdu - RC,Jauro Abdu - RC,,,gwalasho,,,,,
clusters,adamu_loni__rc,Adamu Loni - RC,Adamu Loni - RC,,,kubo,,,,,
clusters,madina__rc,Madina - RC,Madina - RC,,,shani,,,,,
clusters,saidawa_(azam)__rc,SAIDAWA (AZAM) - RC,SAIDAWA (AZAM) - RC,,,dawayo,,,,,
clusters,alhaji_gamajam__rc,ALHAJI GAMAJAM - RC,ALHAJI GAMAJAM - RC,,,katuzu,,,,,
clusters,ali_master__rc,ALI MASTER - RC,ALI MASTER - RC,,,lawan_fannami,,,,,
clusters,mallam_batis__rc,MALLAM BATIS - RC,MALLAM BATIS - RC,,,lawan_fannami,,,,,
clusters,layin_mallam_tijjani__rc,LAYIN MALLAM TIJJANI - RC,LAYIN MALLAM TIJJANI - RC,,,sabon_gari,,,,,
clusters,bulama_alhahmadu__rc,BULAMA ALH.AHMADU - RC,BULAMA ALH.AHMADU - RC,,,dapchi,,,,,
clusters,ajiri_bulama_modu__rc,AJIRI BULAMA MODU - RC,AJIRI BULAMA MODU - RC,,,guji_metalari,,,,,
clusters,garun_dole_lawanti__rc,GARUN DOLE LAWANTI - RC,GARUN DOLE LAWANTI - RC,,,jawa_g_dole,,,,,
clusters,baya_bade_dan_baya__rc,BAYA BADE DAN BAYA - RC,BAYA BADE DAN BAYA - RC,,,kaliyari,,,,,
clusters,dumburi_sabon_gari__rc,DUMBURI SABON GARI - RC,DUMBURI SABON GARI - RC,,,masaba,,,,,
clusters,police_bareck__rc,Police Bareck - RC,Police Bareck - RC,,,bindigari_pawari,,,,,
clusters,hausari_area__rc,Hausari Area - RC,Hausari Area - RC,,,damaturu_central,,,,,
clusters,yvc_extension__rc,Y.V.C. Extension - RC,Y.V.C. Extension - RC,,,damaturu_central,,,,,
clusters,kasaisa_village__rc,KASAISA VILLAGE - RC,KASAISA VILLAGE - RC,,,gambir_moduri,,,,,
clusters,tsangaya__rc,Tsangaya - RC,Tsangaya - RC,,,murfakalam,,,,,
clusters,alh_goni_fika__rc,ALH. GONI FIKA - RC,ALH. GONI FIKA - RC,,,fika_anze,,,,,
clusters,maina_galka_baba_ji__rc,maina galka baba ji - RC,maina galka baba ji - RC,,,gadaka,,,,,
clusters,mai_ang_hussaini__rc,Mai Ang Hussaini - RC,Mai Ang Hussaini - RC,,,garu,,,,,
clusters,gabasa__rc,GABASA - RC,GABASA - RC,,,ngalda,,,,,
clusters,gantsa__rc,Gantsa - RC,Gantsa - RC,,,ngalda,,,,,
clusters,lamido_dundo__rc,Lamido Dundo - RC,Lamido Dundo - RC,,,borno_kiji,,,,,
clusters,sabon_gari_b__rc,SABON GARI B. - RC,SABON GARI B. - RC,,,damagum_a,,,,,
clusters,barkeje__rc,BARKEJE - RC,BARKEJE - RC,,,jajere,,,,,
clusters,j_yusai__rc,J. YUSAI - RC,J. YUSAI - RC,,,jajere,,,,,
clusters,jauro_abdu__rc,Jauro Abdu - RC,Jauro Abdu - RC,,,kayeri,,,,,
clusters,goniri__rc,GONIRI - RC,GONIRI - RC,,,asheikri_1,,,,,
clusters,lawan_abba__rc,Lawan abba - RC,Lawan abba - RC,,,asheikri_1,,,,,
clusters,mallam_yagana__rc,MALLAM YAGANA - RC,MALLAM YAGANA - RC,,,asheikri_1,,,,,
clusters,mundilmari__rc,MUNDILMARI - RC,MUNDILMARI - RC,,,asheikri_1,,,,,
clusters,nuri_borehole__rc,NURI BOREHOLE - RC,NURI BOREHOLE - RC,,,asheikri_2,,,,,
clusters,fulatari__rc,FULATARI - RC,FULATARI - RC,,,gujba,,,,,
clusters,gujba_fulatari_b__rc,GUJBA FULATARI B - RC,GUJBA FULATARI B - RC,,,gujba,,,,,
clusters,kasatchiya_kura__rc,KASATCHIYA KURA - RC,KASATCHIYA KURA - RC,,,gujba,,,,,
clusters,kasatchiya_sabo__rc,KASATCHIYA SABO - RC,KASATCHIYA SABO - RC,,,gujba,,,,,
clusters,mutai_malari__rc,MUTAI MALARI - RC,MUTAI MALARI - RC,,,mutai,,,,,
clusters,fulatari__rc,FULATARI - RC,FULATARI - RC,,,bularafa,,,,,
clusters,mai_anguwan_grema__rc,mai anguwan grema - RC,mai anguwan grema - RC,,,bularafa,,,,,
clusters,gala_ciroma__rc,GALA CIROMA - RC,GALA CIROMA - RC,,,teteba,,,,,
clusters,galabata/hausa__rc,GALABATA/HAUSA - RC,GALABATA/HAUSA - RC,,,teteba,,,,,
clusters,mal_haro__rc,Mal Haro - RC,Mal Haro - RC,,,dumbari,,,,,
clusters,lafiyari__rc,Lafiyari - RC,Lafiyari - RC,,,gidgid_bayam,,,,,
clusters,maina_aliyu__rc,Maina Aliyu - RC,Maina Aliyu - RC,,,jaba,,,,,
clusters,lamido_tsere__rc,Lamido Tsere - RC,Lamido Tsere - RC,,,jakusko,,,,,
clusters,alin_kuka__rc,Alin Kuka - RC,Alin Kuka - RC,,,muguram,,,,,
clusters,rugar_shehu__rc,RUGAR SHEHU - RC,RUGAR SHEHU - RC,,,bilal_jawa,,,,,
clusters,isakari_a__rc,ISAKARI A - RC,ISAKARI A - RC,,,jajeri,,,,,
clusters,bulamari__rc,BULAMARI - RC,BULAMARI - RC,,,jaji_maji,,,,,
clusters,ashafura__rc,ASHAFURA - RC,ASHAFURA - RC,,,jaji_maji,,,,,
clusters,azozori__rc,AZOZORI - RC,AZOZORI - RC,,,wachakal,,,,,
clusters,anguwan_ali__rc,Anguwan Ali - RC,Anguwan Ali - RC,,,kukayasku,,,,,
clusters,anguwan_m_dahiru__rc,Anguwan M. Dahiru - RC,Anguwan M. Dahiru - RC,,,kukayasku,,,,,
clusters,gabarawa__rc,GABARAWA - RC,GABARAWA - RC,,,machina,,,,,
clusters,talbari__rc,TALBARI - RC,TALBARI - RC,,,machina,,,,,
clusters,amayi_jesin__rc,AMAYI JESIN - RC,AMAYI JESIN - RC,,,chukuriya,,,,,
clusters,tashan_kurege__rc,Tashan kurege - RC,Tashan kurege - RC,,,langawa_darin,,,,,
clusters,chalino_dan_falini__rc,Chalino Dan Falini - RC,Chalino Dan Falini - RC,,,degubi,,,,,
clusters,daniski_sarki__rc,Daniski Sarki - RC,Daniski Sarki - RC,,,degubi,,,,,
clusters,dorawa_fita__rc,DORAWA FITA - RC,DORAWA FITA - RC,,,dudduye,,,,,
clusters,nayinawa_gidan_wanka__rc,NAYINAWA GIDAN WANKA - RC,NAYINAWA GIDAN WANKA - RC,,,ngarbi,,,,,
clusters,kantudu__rc,KANTUDU - RC,KANTUDU - RC,,,nglaiwa,,,,,
clusters,limanti_b__rc,LIMANTI B - RC,LIMANTI B - RC,,,tsohon_nguru,,,,,
clusters,tashan_ayuba_ii__rc,TASHAN AYUBA II - RC,TASHAN AYUBA II - RC,,,tsohon_nguru,,,,,
clusters,bomoi_maina__rc,Bomoi Maina - RC,Bomoi Maina - RC,,,bolewa_a,,,,,
clusters,m_adamu_wanzam__rc,M. Adamu Wanzam - RC,M. Adamu Wanzam - RC,,,dogon_nini,,,,,
clusters,tsamiyyar_awu__rc,Tsamiyyar Awu - RC,Tsamiyyar Awu - RC,,,dogon_nini,,,,,
clusters,unguwan_lamba__rc,Unguwan Lamba - RC,Unguwan Lamba - RC,,,mamudo,,,,,
clusters,yawachi__rc,Yawachi - RC,Yawachi - RC,,,yerimaram,,,,,
clusters,bulama_muktar_kasuwa__rc,BULAMA MUKTAR KASUWA - RC,BULAMA MUKTAR KASUWA - RC,,,babangida,,,,,
clusters,goni_gumsuri__rc,GONI GUMSURI - RC,GONI GUMSURI - RC,,,goduram,,,,,
clusters,tulferi__rc,TULFERI - RC,TULFERI - RC,,,koriyel,,,,,
clusters,laigo_gajere__rc,LAIGO GAJERE - RC,LAIGO GAJERE - RC,,,manda_daa,,,,,
clusters,janari__rc,JANARI - RC,JANARI - RC,,,shekau,,,,,
clusters,majema__rc,MAJEMA - RC,MAJEMA - RC,,,yunusari,,,,,
clusters,majema__rc,MAJEMA - RC,MAJEMA - RC,,,kumagannam,,,,,
clusters,mallam_ado__rc,Mallam Ado - RC,Mallam Ado - RC,,,mayori,,,,,
clusters,bulamari__rc,BULAMARI - RC,BULAMARI - RC,,,yusufari,,,,,
clusters,goniri__rc,GONIRI - RC,GONIRI - RC,,,yusufari,,,,,
clusters,tasha_to_model__rc,TASHA TO MODEL - RC,TASHA TO MODEL - RC,,,yusufari,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,a_lawant,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,abbaram,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,adarawo,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,aduwa,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,afunori,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,afuye,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ajigin_a,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ajigin_b,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ajiri,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ajiya,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ala,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,alagarno,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,alarge,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,alau,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,alkalawa,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,amchaka,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,andara,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ardimini,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ardoram,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,arege,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,asaga,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,asheikri_1,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,asheikri_2,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ashigashiya,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,askira_east,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,auno,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ayi_yasku,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,azir_multe,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,babangida,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,babel,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,badairi,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,badu,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,baga,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,bahuli,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,bajama,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,bakari_goso,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,bako,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,bakta,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,balbaya,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,balle,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,bangshika,,,,,
clusters,i_dont_know,I Don't Know,Ban sani ba,,,banjiram,,,,,
